
MONDO:0001155	gastrojejunal ulcer	UMLS:C0156045	Acute gastrojejunal ulcer with perforation	UMLS:C0156048	Acute gastrojejunal ulcer with hemorrhage AND perforation	UMLS		live		live	
MONDO:0001155	gastrojejunal ulcer	UMLS:C0156045	Acute gastrojejunal ulcer with perforation	UMLS:C0156050	Acute gastrojejunal ulcer with hemorrhage, with perforation AND with obstruction	UMLS		live		live	
MONDO:0001155	gastrojejunal ulcer	UMLS:C0156047	Acute gastrojejunal ulcer with perforation AND obstruction	UMLS:C0156048	Acute gastrojejunal ulcer with hemorrhage AND perforation	UMLS		live		live	
MONDO:0001155	gastrojejunal ulcer	UMLS:C0156047	Acute gastrojejunal ulcer with perforation AND obstruction	UMLS:C0156050	Acute gastrojejunal ulcer with hemorrhage, with perforation AND with obstruction	UMLS		live		live	
MONDO:0001155	gastrojejunal ulcer	UMLS:C0156048	Acute gastrojejunal ulcer with hemorrhage AND perforation	UMLS:C0156050	Acute gastrojejunal ulcer with hemorrhage, with perforation AND with obstruction	UMLS		live		live	
MONDO:0001175	immature cataract	UMLS:C0271163	Incipient cataract	UMLS:C2939157	Incipient senile cataract	UMLS		live		live	
MONDO:0001175	immature cataract	UMLS:C0271163	Incipient cataract	UMLS:C2960113	Immature cataract	UMLS		live		live	
MONDO:0001175	immature cataract	UMLS:C2939157	Incipient senile cataract	UMLS:C2960113	Immature cataract	UMLS		live		live	
MONDO:0001243	disseminated intravascular coagulation	UMLS:C0012739	Disseminated intravascular coagulation	UMLS:C4321305	Consumptive Coagulopathy	UMLS		live		live	
MONDO:0001244	vitamin K deficiency hemorrhagic disease	UMLS:C0042880	Vitamin K deficiency	UMLS:C0272348	Vitamin K deficiency coagulation disorder	UMLS		live		live	
MONDO:0001246	typhus	UMLS:C0041471	Typhus	UMLS:C0041472	Endemic Flea-Borne Typhus	UMLS		live		live	
MONDO:0001260	cercarial dermatitis	UMLS:C0546996	Cutaneous schistosomiasis	UMLS:C4282208	Cercarial Dermatitis	UMLS		live		live	
MONDO:0001268	gingival recession	UMLS:C0017572	Gingival recession	UMLS:C0266916	Localized gingival recession	UMLS		live		live	
MONDO:0001280	choroiditis	UMLS:C0008526	Choroiditis	UMLS:C0042167	Posterior uveitis	UMLS		live		live	
MONDO:0001292	autonomic nervous system disease	SCTID:128123007	disorder of peripheral autonomic nervous system (disorder)	SCTID:15241006	disorder of autonomic nervous system (disorder)	SCTID		live		live	
MONDO:0001300	autonomic neuropathy	DOID:0060054	autonomic peripheral neuropathy	DOID:11504	autonomic neuropathy	DOID		live		live	
MONDO:0001318	functional gastric disease	SCTID:150541000119104	functional disorder of gastrointestinal tract (disorder)	SCTID:386211005	disorder of function of stomach (disorder)	SCTID		live		live	
MONDO:0001333	Patau syndrome	UMLS:C0152095	Patau syndrome	UMLS:CN204386	Patau syndrome	UMLS		live		live	
MONDO:0001341	selective IgA deficiency disease	DOID:0060025	immunoglobulin alpha deficiency	DOID:11701	selective IgA deficiency disease	DOID		live		live	
MONDO:0001341	selective IgA deficiency disease	UMLS:C0162538	IgA deficiency	UMLS:C4049006	Selective immunoglobulin A deficiency	UMLS		live		live	
MONDO:0001409	esophagitis (disease)	UMLS:C0014868	Esophagitis	UMLS:C0149882	Acute esophagitis	UMLS		live		live	
MONDO:0001410	postmenopausal atrophic vaginitis	UMLS:C0156409	Postmenopausal atrophic vaginitis	UMLS:C0221392	Atrophic vaginitis	UMLS		live		live	
MONDO:0001444	Chagas disease	UMLS:C0041234	Chagas' disease	UMLS:C0153125	Chagas' disease with other organ involvement	UMLS		live		live	
MONDO:0001444	Chagas disease	UMLS:C0041234	Chagas' disease	UMLS:C0348781	Chagas' disease with digestive system involvement	UMLS		live		live	
MONDO:0001444	Chagas disease	UMLS:C0041234	Chagas' disease	UMLS:C0348782	Chagas' disease with nervous system involvement	UMLS		live		live	
MONDO:0001444	Chagas disease	UMLS:C0153125	Chagas' disease with other organ involvement	UMLS:C0348781	Chagas' disease with digestive system involvement	UMLS		live		live	
MONDO:0001444	Chagas disease	UMLS:C0153125	Chagas' disease with other organ involvement	UMLS:C0348782	Chagas' disease with nervous system involvement	UMLS		live		live	
MONDO:0001444	Chagas disease	UMLS:C0348781	Chagas' disease with digestive system involvement	UMLS:C0348782	Chagas' disease with nervous system involvement	UMLS		live		live	
MONDO:0001452	pseudoretinitis pigmentosa	UMLS:C0154858	Secondary pigmentary retinal degeneration	UMLS:C2053820	Pseudoretinitis pigmentosa	UMLS		live		live	
MONDO:0001461	tinea corporis	UMLS:C0040252	Tinea corporis	UMLS:C0546826	Dermatophytosis of the body	UMLS		live		live	
MONDO:0001495	hematocele of tunica vaginalis testis	UMLS:C0018931	Hematocele of tunica vaginalis testis	UMLS:C1456400	Hematocele	UMLS		live		live	
MONDO:0001557	olecranon bursitis	UMLS:C0263962	Olecranon bursitis	UMLS:C3887895	Bursitis of elbow	UMLS		live		live	
MONDO:0001561	pyloric stenosis (disease)	DOID:12639	pyloric stenosis	DOID:3122	gastric outlet obstruction	DOID		live		live	
MONDO:0001561	pyloric stenosis (disease)	MESH:D011707	Pyloric Stenosis	MESH:D017219	Gastric Outlet Obstruction	MESH		live		live	
MONDO:0001600	mucocele of salivary gland	UMLS:C0026686	Mucocele of salivary gland	UMLS:C2242813	Ranula	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0040261	Onychomycosis	UMLS:C0157690	Cellulitis and abscess of finger and toe	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0040261	Onychomycosis	UMLS:C0157691	Cellulitis and abscess of finger	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0040261	Onychomycosis	UMLS:C0157696	Cellulitis and abscess of face	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0040261	Onychomycosis	UMLS:C0157698	Cellulitis and abscess of trunk	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0040261	Onychomycosis	UMLS:C0157701	Cellulitis and abscess of buttock	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0040261	Onychomycosis	UMLS:C4082762	Onychomycosis due to dermatophyte	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157690	Cellulitis and abscess of finger and toe	UMLS:C0157691	Cellulitis and abscess of finger	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157690	Cellulitis and abscess of finger and toe	UMLS:C0157696	Cellulitis and abscess of face	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157690	Cellulitis and abscess of finger and toe	UMLS:C0157698	Cellulitis and abscess of trunk	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157690	Cellulitis and abscess of finger and toe	UMLS:C0157701	Cellulitis and abscess of buttock	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157690	Cellulitis and abscess of finger and toe	UMLS:C4082762	Onychomycosis due to dermatophyte	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157691	Cellulitis and abscess of finger	UMLS:C0157696	Cellulitis and abscess of face	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157691	Cellulitis and abscess of finger	UMLS:C0157698	Cellulitis and abscess of trunk	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157691	Cellulitis and abscess of finger	UMLS:C0157701	Cellulitis and abscess of buttock	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157691	Cellulitis and abscess of finger	UMLS:C4082762	Onychomycosis due to dermatophyte	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157696	Cellulitis and abscess of face	UMLS:C0157698	Cellulitis and abscess of trunk	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157696	Cellulitis and abscess of face	UMLS:C0157701	Cellulitis and abscess of buttock	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157696	Cellulitis and abscess of face	UMLS:C4082762	Onychomycosis due to dermatophyte	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157698	Cellulitis and abscess of trunk	UMLS:C0157701	Cellulitis and abscess of buttock	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157698	Cellulitis and abscess of trunk	UMLS:C4082762	Onychomycosis due to dermatophyte	UMLS		live		live	
MONDO:0001628	tinea unguium	UMLS:C0157701	Cellulitis and abscess of buttock	UMLS:C4082762	Onychomycosis due to dermatophyte	UMLS		live		live	
MONDO:0001703	color vision disorder	UMLS:C0009398	Color vision defects	UMLS:C0242225	Color blindness	UMLS		live		live	
MONDO:0001703	color vision disorder	UMLS:C0009398	Color vision defects	UMLS:CN207064	Color-vision disease	UMLS		live		live	
MONDO:0001703	color vision disorder	UMLS:C0242225	Color blindness	UMLS:CN207064	Color-vision disease	UMLS		live		live	
MONDO:0001713	inherited aplastic anemia	UMLS:C0702159	Constitutional aplastic anemia	UMLS:C0949116	Congenital hypoplastic anemia	UMLS		live		live	
MONDO:0001720	gonococcal synovitis	UMLS:C0275662	Gonococcal synovitis	UMLS:C0343714	Gonococcal synovitis or tenosynovitis	UMLS		live		live	
MONDO:0001748	maxillary sinus carcinoma	NCIT:C3540	Malignant Maxillary Sinus Neoplasm	NCIT:C9332	Maxillary Sinus Carcinoma	NCIT		live		live	
MONDO:0001754	eclampsia	UMLS:C0013537	Eclampsia	UMLS:C0156678	Eclampsia in puerperium	UMLS		live		live	
MONDO:0001834	visual pathway disease	SCTID:54767005	disorder of visual pathways (disorder)	SCTID:95776004	disorder of optic tract (disorder)	SCTID		live		live	
MONDO:0001874	toxic labyrinthitis	SCTID:3344003	toxic labyrinthitis (disorder)	SCTID:9062008	ototoxicity (disorder)	SCTID		live		live	
MONDO:0001881	toxic shock syndrome	UMLS:C0600327	Toxic shock syndrome	UMLS:CN204669	Bacterial TSS	UMLS		live		live	
MONDO:0001921	chronic atticoantral disease	UMLS:C0155441	Chronic suppurative otitis media - atticoantral	UMLS:C0565831	Chronic atticoantral disease	UMLS		live		live	
MONDO:0001926	ureteral disease	UMLS:C0041954	Ureteral Diseases	UMLS:C0403608	Disorder of ureter	UMLS		live		live	
MONDO:0001984	candidal paronychia	UMLS:C0006842	Candidiasis of skin and nails	UMLS:C1282977	Candidal paronychia	UMLS		live		live	
MONDO:0002008	labyrinthitis	DOID:1468	labyrinthitis	DOID:3930	otitis interna	DOID		live		live	
MONDO:0002012	methylmalonic acidemia	UMLS:C0268583	Methylmalonic acidemia	UMLS:C1855119	Methylmalonic aciduria	UMLS		live		live	
MONDO:0002038	head and neck carcinoma	UMLS:C1334927	Carcinoma of the Neck	UMLS:C3887461	Carcinoma of the Head and Neck	UMLS		live		live	
MONDO:0002049	thrombocytopenia	UMLS:C0040034	Thrombocytopenia	UMLS:CN130080	Thrombocytopenia	UMLS		live		live	
MONDO:0002052	lymphadenitis (disease)	UMLS:C0024205	Lymphadenitis	UMLS:C0154304	Chronic lymphadenitis	UMLS		live		live	
MONDO:0002052	lymphadenitis (disease)	UMLS:C0024205	Lymphadenitis	UMLS:C0157705	Acute lymphadenitis	UMLS		live		live	
MONDO:0002052	lymphadenitis (disease)	UMLS:C0154304	Chronic lymphadenitis	UMLS:C0157705	Acute lymphadenitis	UMLS		live		live	
MONDO:0002056	breast fibroadenoma	UMLS:C0178421	Fibroadenoma of breast	UMLS:C0206650	Fibroadenoma	UMLS		live		live	
MONDO:0002056	breast fibroadenoma	UMLS:C0178421	Fibroadenoma of breast	UMLS:C0346158	Juvenile fibroadenoma	UMLS		live		live	
MONDO:0002056	breast fibroadenoma	UMLS:C0206650	Fibroadenoma	UMLS:C0346158	Juvenile fibroadenoma	UMLS		live		live	
MONDO:0002073	malignant pineal area germ cell neoplasm	UMLS:C0349621	Pineal germ cell tumor	UMLS:C1334612	Malignant Pineal Region Germ Cell Tumor	UMLS		live		live	
MONDO:0002100	cardiovascular cancer	UMLS:C0497243	Cardiovascular Neoplasm	UMLS:C3898472	Malignant Cardiovascular Neoplasm	UMLS		live		live	
MONDO:0002142	undifferentiated pleomorphic sarcoma	NCIT:C114541	Adult Undifferentiated Pleomorphic Sarcoma	NCIT:C4247	Undifferentiated Pleomorphic Sarcoma	NCIT		live		live	
MONDO:0002158	fallopian tube cancer	UMLS:C0153579	Neoplasm, Fallopian Tube, Malignant	UMLS:CN200469	Tubal cancer	UMLS		live		live	
MONDO:0002181	exostosis	SCTID:235231000119100	osteophyte of bone (disorder)	SCTID:416189003	exostosis (disorder)	SCTID		live		live	
MONDO:0002181	exostosis	UMLS:C1442903	Exostosis	UMLS:C1956089	Osteophyte	UMLS		live		live	
MONDO:0002204	transient arthritis	UMLS:C0152083	Transient arthropathy	UMLS:C3887596	Transient arthritis	UMLS		live		live	
MONDO:0002277	arteriosclerosis disorder	DOID:2348	arteriosclerotic cardiovascular disease	DOID:2349	arteriosclerosis	DOID		live		live	
MONDO:0002277	arteriosclerosis disorder	NCIT:C34398	Arteriosclerosis	NCIT:C34403	Arteriosclerotic Cardiovascular Disease	NCIT		live		live	
MONDO:0002277	arteriosclerosis disorder	UMLS:C0003850	Arteriosclerosis	UMLS:C3665365	Arteriosclerotic Cardiovascular Disease	UMLS		live		live	
MONDO:0002286	renal artery disease	UMLS:C0268790	Renal vascular disorder	UMLS:C3640053	Renal Artery Disease	UMLS		live		live	
MONDO:0002334	hematopoietic and lymphoid system neoplasm	UMLS:C0376544	Hematopoietic neoplasm	UMLS:C0376545	Hematologic neoplasm	UMLS		live		live	
MONDO:0002334	hematopoietic and lymphoid system neoplasm	UMLS:C0376544	Hematopoietic neoplasm	UMLS:C1512393	Hematopoietic and Lymphoid System Neoplasm	UMLS		live		live	
MONDO:0002334	hematopoietic and lymphoid system neoplasm	UMLS:C0376545	Hematologic neoplasm	UMLS:C1512393	Hematopoietic and Lymphoid System Neoplasm	UMLS		live		live	
MONDO:0002350	familial nephrotic syndrome	UMLS:C3501848	Nephrosis, congenital	UMLS:CN043611		UMLS		live		live	
MONDO:0002378	dermoid cyst	UMLS:C0011649	Dermoid cyst	UMLS:C2355625	Dermoid choristoma	UMLS		live		live	
MONDO:0002378	dermoid cyst	UMLS:C0011649	Dermoid cyst	UMLS:C2700593	Cystic dermoid choristoma	UMLS		live		live	
MONDO:0002378	dermoid cyst	UMLS:C2355625	Dermoid choristoma	UMLS:C2700593	Cystic dermoid choristoma	UMLS		live		live	
MONDO:0002380	myoepithelial tumor	UMLS:C0027070	Myoepithelioma	UMLS:C1947949	Benign myoepithelioma	UMLS		live		live	
MONDO:0002412	glycogen storage disease	DOID:0050728	glycogen metabolism disorder	DOID:2747	glycogen storage disease	DOID		live		live	
MONDO:0002422	adamantinoma	DOID:2775	long bone adamantinoma	DOID:2776	adamantinoma	DOID		live		live	
MONDO:0002422	adamantinoma	MESH:C562741	Adamantinoma Of Long Bones	MESH:D050398	Adamantinoma	MESH		live		live	
MONDO:0002422	adamantinoma	UMLS:C0334556	Adamantinoma of long bone	UMLS:C1367554	Adamantinoma of long bones	UMLS		live		live	
MONDO:0002512	papillary adenocarcinoma	UMLS:C0001420	Papillary adenocarcinoma	UMLS:C1321863	Infiltrating papillary adenocarcinoma	UMLS		live		live	
MONDO:0002519	anus disease	UMLS:C0003462	Diseases, Anus	UMLS:C0016167	Anal fissure	UMLS		live		live	
MONDO:0002519	anus disease	UMLS:C0003462	Diseases, Anus	UMLS:C1301262	Disorder of anal region	UMLS		live		live	
MONDO:0002519	anus disease	UMLS:C0016167	Anal fissure	UMLS:C1301262	Disorder of anal region	UMLS		live		live	
MONDO:0002520	acute hepatic porphyria	UMLS:C0162533	Hepatic porphyria	UMLS:CN552491	Acute Porphyria	UMLS		live		live	
MONDO:0002546	schwannoma	UMLS:C0027809	Neurilemoma	UMLS:CN202001	Peripheral fibroblastoma	UMLS		live		live	
MONDO:0002561	lysosomal storage disease	UMLS:C0085078	Lysosomal Storage Disease	UMLS:CN205533	Lysosomal disease	UMLS		live		live	
MONDO:0002578	botryoid rhabdomyosarcoma	UMLS:C1306573	Botryoid-Type Embryonal Rhabdomyosarcoma	UMLS:C1306574	Botryoid rhabdomyosarcoma	UMLS		live		live	
MONDO:0002691	liver cancer	UMLS:C0024620	Primary malignant neoplasm of liver	UMLS:C0345904	Malignant neoplasm of liver	UMLS		live		live	
MONDO:0002691	liver cancer	UMLS:C0024620	Primary malignant neoplasm of liver	UMLS:C0854795	Resectable Malignant Neoplasm of Liver	UMLS		live		live	
MONDO:0002691	liver cancer	UMLS:C0345904	Malignant neoplasm of liver	UMLS:C0854795	Resectable Malignant Neoplasm of Liver	UMLS		live		live	
MONDO:0002722	olfactory nerve neoplasm	DOID:366	olfactory nerve neoplasm	DOID:8256	olfactory neural tumor	DOID		live		live	
MONDO:0002738	acute transudative otitis media	UMLS:C0271432	Acute transudative otitis media	UMLS:C2939185	Acute otitis media with effusion	UMLS		live		live	
MONDO:0002794	adult medulloblastoma	UMLS:C0278876	Adult Medulloblastoma	UMLS:C1332188	Adult Brain Medulloblastoma	UMLS		live		live	
MONDO:0002863	rhabdomyosarcoma with mixed embryonal and alveolar features	UMLS:C0334481	Mixed type rhabdomyosarcoma	UMLS:C1709053	Rhabdomyosarcoma with Mixed Embryonal and Alveolar Features	UMLS		live		live	
MONDO:0002876	cervical adenosarcoma	UMLS:C1516426	Cervical Adenosarcoma	UMLS:CN201069	Cervical adenosarcoma	UMLS		live		live	
MONDO:0002877	cervical carcinosarcoma	UMLS:C1332917	Cervical Carcinosarcoma	UMLS:C1516420	Cervical Mixed Epithelial and Mesenchymal Neoplasm	UMLS		live		live	
MONDO:0002877	cervical carcinosarcoma	UMLS:C1332917	Cervical Carcinosarcoma	UMLS:CN201068	Malignant Müllerian mixed tumor of the cervix uteri	UMLS		live		live	
MONDO:0002877	cervical carcinosarcoma	UMLS:C1516420	Cervical Mixed Epithelial and Mesenchymal Neoplasm	UMLS:CN201068	Malignant Müllerian mixed tumor of the cervix uteri	UMLS		live		live	
MONDO:0002885	erythrasma	UMLS:C0014752	Erythrasma	UMLS:C2364003	Infection due to Corynebacterium minutissimum	UMLS		live		live	
MONDO:0002896	primary syphilis	UMLS:C0153139	Early symptomatic syphilis	UMLS:C2931317	Primary syphilis	UMLS		live		live	
MONDO:0002897	secondary syphilis	UMLS:C0149985	Secondary syphilis	UMLS:C0343676	Secondary syphilis of viscera or bone	UMLS		live		live	
MONDO:0002917	disease of pilosebaceous unit	UMLS:C0018500	Hair Disease	UMLS:C0554472	Hair and hair follicle diseases	UMLS		live		live	
MONDO:0002928	carcinosarcoma	UMLS:C0007140	Carcinosarcoma	UMLS:C0206627	Mullerian mixed tumor	UMLS		live		live	
MONDO:0002928	carcinosarcoma	UMLS:C0007140	Carcinosarcoma	UMLS:C1334603	Malignant Mixed Mesodermal (Mullerian) Tumor	UMLS		live		live	
MONDO:0002928	carcinosarcoma	UMLS:C0206627	Mullerian mixed tumor	UMLS:C1334603	Malignant Mixed Mesodermal (Mullerian) Tumor	UMLS		live		live	
MONDO:0002967	dermatophytosis of scalp or beard	UMLS:C0011640	Dermatophytosis of scalp or beard	UMLS:C1274426	Tinea capitis due to Trichophyton rubrum	UMLS		live		live	
