defined_class	defined_class_label	location	location_label
http://purl.obolibrary.org/obo/MONDO_0021080	blood vessel neoplasm	http://purl.obolibrary.org/obo/UBERON_0001981	blood vessel
http://purl.obolibrary.org/obo/MONDO_0005374	bone marrow neoplasm	http://purl.obolibrary.org/obo/UBERON_0002371	bone marrow
http://purl.obolibrary.org/obo/MONDO_0019060	bone neoplasm	http://purl.obolibrary.org/obo/UBERON_0002481	bone tissue
http://purl.obolibrary.org/obo/MONDO_0003700	brachial plexus neoplasm	http://purl.obolibrary.org/obo/UBERON_0001814	brachial nerve plexus
http://purl.obolibrary.org/obo/MONDO_0021211	brain neoplasm	http://purl.obolibrary.org/obo/UBERON_0000955	brain
http://purl.obolibrary.org/obo/MONDO_0021228	brainstem neoplasm	http://purl.obolibrary.org/obo/UBERON_0002298	brainstem
http://purl.obolibrary.org/obo/MONDO_0021100	breast neoplasm	http://purl.obolibrary.org/obo/UBERON_0000310	breast
http://purl.obolibrary.org/obo/MONDO_0002807	bronchial neoplasm	http://purl.obolibrary.org/obo/UBERON_0002185	bronchus
http://purl.obolibrary.org/obo/MONDO_0021241	buccal mucosa neoplasm	http://purl.obolibrary.org/obo/UBERON_0006956	buccal mucosa
http://purl.obolibrary.org/obo/MONDO_0024757	cardiovascular neoplasm	http://purl.obolibrary.org/obo/UBERON_0004535	cardiovascular system
http://purl.obolibrary.org/obo/MONDO_0003164	cauda equina neoplasm	http://purl.obolibrary.org/obo/UBERON_0012337	cauda equina
http://purl.obolibrary.org/obo/MONDO_0005694	cecal neoplasm	http://purl.obolibrary.org/obo/UBERON_0001153	caecum
http://purl.obolibrary.org/obo/MONDO_0006130	central nervous system neoplasm	http://purl.obolibrary.org/obo/UBERON_0001017	central nervous system
http://purl.obolibrary.org/obo/MONDO_0002913	cerebellar neoplasm	http://purl.obolibrary.org/obo/UBERON_0002037	cerebellum
http://purl.obolibrary.org/obo/MONDO_0002553	cerebellopontine angle tumor	http://purl.obolibrary.org/obo/UBERON_0014908	cerebellopontine angle
http://purl.obolibrary.org/obo/MONDO_0021258	choroid neoplasm	http://purl.obolibrary.org/obo/UBERON_0001776	optic choroid
http://purl.obolibrary.org/obo/MONDO_0021229	ciliary body neoplasm	http://purl.obolibrary.org/obo/UBERON_0001775	ciliary body
http://purl.obolibrary.org/obo/MONDO_0024877	clitoris neoplasm	http://purl.obolibrary.org/obo/UBERON_0002411	clitoris
http://purl.obolibrary.org/obo/MONDO_0005401	colonic neoplasm	http://purl.obolibrary.org/obo/UBERON_0001155	colon
http://purl.obolibrary.org/obo/MONDO_0005335	colorectal neoplasm	http://purl.obolibrary.org/obo/UBERON_0012652	colorectum
http://purl.obolibrary.org/obo/MONDO_0006709	common bile duct neoplasm	http://purl.obolibrary.org/obo/UBERON_0001174	common bile duct
http://purl.obolibrary.org/obo/MONDO_0020204	conjunctival tumor	http://purl.obolibrary.org/obo/UBERON_0001811	conjunctiva
http://purl.obolibrary.org/obo/MONDO_0021581	connective tissue neoplasm	http://purl.obolibrary.org/obo/UBERON_0002384	connective tissue
http://purl.obolibrary.org/obo/MONDO_0002719	conus medullaris neoplasm	http://purl.obolibrary.org/obo/UBERON_0005437	conus medullaris
http://purl.obolibrary.org/obo/MONDO_0021238	cornea neoplasm	http://purl.obolibrary.org/obo/UBERON_0000964	cornea
http://purl.obolibrary.org/obo/MONDO_0021254	corpus uteri neoplasm	http://purl.obolibrary.org/obo/UBERON_0009853	body of uterus
http://purl.obolibrary.org/obo/MONDO_0002633	cranial nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve
http://purl.obolibrary.org/obo/MONDO_0002300	dermis tumor	http://purl.obolibrary.org/obo/UBERON_0002067	dermis
http://purl.obolibrary.org/obo/MONDO_0021223	digestive system neoplasm	http://purl.obolibrary.org/obo/UBERON_0001007	digestive system
http://purl.obolibrary.org/obo/MONDO_0021233	ear neoplasm	http://purl.obolibrary.org/obo/UBERON_0001690	ear
http://purl.obolibrary.org/obo/MONDO_0002090	eccrine sweat gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0000423	eccrine sweat gland
http://purl.obolibrary.org/obo/MONDO_0002082	endocrine gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0002368	endocrine gland
http://purl.obolibrary.org/obo/MONDO_0006190	endolymphatic sac tumor	http://purl.obolibrary.org/obo/UBERON_0002223	endolymphatic sac
http://purl.obolibrary.org/obo/MONDO_0003311	endometrial stromal tumor	http://purl.obolibrary.org/obo/UBERON_0002337	endometrial stroma
http://purl.obolibrary.org/obo/MONDO_0021251	endometrium neoplasm	http://purl.obolibrary.org/obo/UBERON_0001295	endometrium
http://purl.obolibrary.org/obo/MONDO_0002297	epidermal appendage tumor	http://purl.obolibrary.org/obo/UBERON_0000021	cutaneous appendage
http://purl.obolibrary.org/obo/MONDO_0003283	epididymal neoplasm	http://purl.obolibrary.org/obo/UBERON_0001301	epididymis
http://purl.obolibrary.org/obo/MONDO_0002713	epidural spinal canal neoplasm	http://purl.obolibrary.org/obo/UBERON_0003691	epidural space
http://purl.obolibrary.org/obo/MONDO_0004109	epiglottis neoplasm	http://purl.obolibrary.org/obo/UBERON_0000388	epiglottis
http://purl.obolibrary.org/obo/MONDO_0001764	ethmoidal sinus neoplasm	http://purl.obolibrary.org/obo/UBERON_0002453	ethmoid sinus
http://purl.obolibrary.org/obo/MONDO_0021235	external ear neoplasm	http://purl.obolibrary.org/obo/UBERON_0001691	external ear
http://purl.obolibrary.org/obo/MONDO_0021385	extrahepatic bile duct neoplasm	http://purl.obolibrary.org/obo/UBERON_0003703	extrahepatic bile duct
http://purl.obolibrary.org/obo/MONDO_0021220	eye neoplasm	http://purl.obolibrary.org/obo/UBERON_0010230	eyeball of camera-type eye
http://purl.obolibrary.org/obo/MONDO_0002235	eyelid neoplasm	http://purl.obolibrary.org/obo/UBERON_0001711	eyelid
http://purl.obolibrary.org/obo/MONDO_0002101	facial nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0001647	facial nerve
http://purl.obolibrary.org/obo/MONDO_0021092	fallopian tube neoplasm	http://purl.obolibrary.org/obo/UBERON_0003889	fallopian tube
http://purl.obolibrary.org/obo/MONDO_0021148	female reproductive system neoplasm	http://purl.obolibrary.org/obo/UBERON_0000474	female reproductive system
http://purl.obolibrary.org/obo/MONDO_0001421	frontal lobe neoplasm	http://purl.obolibrary.org/obo/UBERON_0016525	frontal lobe
http://purl.obolibrary.org/obo/MONDO_0001757	frontal sinus neoplasm	http://purl.obolibrary.org/obo/UBERON_0001760	frontal sinus
http://purl.obolibrary.org/obo/MONDO_0021253	gallbladder neoplasm	http://purl.obolibrary.org/obo/UBERON_0002110	gall bladder
http://purl.obolibrary.org/obo/MONDO_0021085	gastric neoplasm	http://purl.obolibrary.org/obo/UBERON_0000945	stomach
http://purl.obolibrary.org/obo/MONDO_0021086	gingival neoplasm	http://purl.obolibrary.org/obo/UBERON_0001828	gingiva
http://purl.obolibrary.org/obo/MONDO_0021257	glomus jugulare neoplasm	http://purl.obolibrary.org/obo/UBERON_0034972	jugular body
http://purl.obolibrary.org/obo/MONDO_0002638	glossopharyngeal nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0001649	glossopharyngeal nerve
http://purl.obolibrary.org/obo/MONDO_0002353	glottis neoplasm	http://purl.obolibrary.org/obo/UBERON_0002486	glottis
http://purl.obolibrary.org/obo/MONDO_0006036	granulosa cell tumor	http://purl.obolibrary.org/obo/CL_0000501	granulosa cell
http://purl.obolibrary.org/obo/MONDO_0003413	hair follicle neoplasm	http://purl.obolibrary.org/obo/UBERON_0002073	hair follicle
http://purl.obolibrary.org/obo/MONDO_0005586	head and neck neoplasm	http://purl.obolibrary.org/obo/UBERON_0007811	craniocervical region
http://purl.obolibrary.org/obo/MONDO_0021209	heart neoplasm	http://purl.obolibrary.org/obo/UBERON_0000948	heart
http://purl.obolibrary.org/obo/MONDO_0002334	hematopoietic and lymphoid system neoplasm	http://purl.obolibrary.org/obo/UBERON_0002390	hematopoietic system
http://purl.obolibrary.org/obo/MONDO_0002514	hepatobiliary neoplasm	http://purl.obolibrary.org/obo/UBERON_0002423	hepatobiliary system
http://purl.obolibrary.org/obo/MONDO_0002550	hypoglossal nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0001650	hypoglossal nerve
http://purl.obolibrary.org/obo/MONDO_0006799	hypothalamic neoplasm	http://purl.obolibrary.org/obo/UBERON_0001898	hypothalamus
http://purl.obolibrary.org/obo/MONDO_0006801	ileal neoplasm	http://purl.obolibrary.org/obo/UBERON_0002116	ileum
http://purl.obolibrary.org/obo/MONDO_0024320	inner ear neoplasm	http://purl.obolibrary.org/obo/UBERON_0001846	internal ear
http://purl.obolibrary.org/obo/MONDO_0021118	intestinal neoplasm	http://purl.obolibrary.org/obo/UBERON_0000160	intestine
http://purl.obolibrary.org/obo/MONDO_0021224	iris neoplasm	http://purl.obolibrary.org/obo/UBERON_0001769	iris
http://purl.obolibrary.org/obo/MONDO_0002564	jejunal neoplasm	http://purl.obolibrary.org/obo/UBERON_0002115	jejunum
http://purl.obolibrary.org/obo/MONDO_0021163	kidney neoplasm	http://purl.obolibrary.org/obo/UBERON_0002113	kidney
http://purl.obolibrary.org/obo/MONDO_0021222	lacrimal gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0001817	lacrimal gland
http://purl.obolibrary.org/obo/MONDO_0021071	laryngeal neoplasm	http://purl.obolibrary.org/obo/UBERON_0001737	larynx
http://purl.obolibrary.org/obo/MONDO_0021249	lip neoplasm	http://purl.obolibrary.org/obo/UBERON_0001833	lip
http://purl.obolibrary.org/obo/MONDO_0004721	liver neoplasm	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/MONDO_0004546	lumbar plexus neoplasm	http://purl.obolibrary.org/obo/UBERON_0034987	lumbar nerve plexus
http://purl.obolibrary.org/obo/MONDO_0003639	lung hilum neoplasm	http://purl.obolibrary.org/obo/UBERON_0004886	lung hilus
http://purl.obolibrary.org/obo/MONDO_0021117	lung neoplasm	http://purl.obolibrary.org/obo/UBERON_0002048	lung
http://purl.obolibrary.org/obo/MONDO_0024339	lymph node neoplasm	http://purl.obolibrary.org/obo/UBERON_0000029	lymph node
http://purl.obolibrary.org/obo/MONDO_0036870	lymphatic vessel neoplasm	http://purl.obolibrary.org/obo/UBERON_0001473	lymphatic vessel
http://purl.obolibrary.org/obo/MONDO_0024582	male reproductive system neoplasm	http://purl.obolibrary.org/obo/UBERON_0003135	male reproductive organ
http://purl.obolibrary.org/obo/MONDO_0005841	maxillary neoplasm	http://purl.obolibrary.org/obo/UBERON_0011597	bone of upper jaw
http://purl.obolibrary.org/obo/MONDO_0006850	maxillary sinus neoplasm	http://purl.obolibrary.org/obo/UBERON_0001764	maxillary sinus
http://purl.obolibrary.org/obo/MONDO_0024888	mesonephric neoplasm	http://purl.obolibrary.org/obo/UBERON_0003074	mesonephric duct
http://purl.obolibrary.org/obo/MONDO_0017588	nail tumor	http://purl.obolibrary.org/obo/UBERON_0001705	nail
http://purl.obolibrary.org/obo/MONDO_0004756	nasal cavity neoplasm	http://purl.obolibrary.org/obo/UBERON_0001707	nasal cavity
http://purl.obolibrary.org/obo/MONDO_0005375	nasopharyngeal neoplasm	http://purl.obolibrary.org/obo/UBERON_0001728	nasopharynx
http://purl.obolibrary.org/obo/MONDO_0021389	neoplasm of aortic body	http://purl.obolibrary.org/obo/UBERON_0034971	aortic body
http://purl.obolibrary.org/obo/MONDO_0021374	neoplasm of cerebral hemisphere	http://purl.obolibrary.org/obo/UBERON_0001869	cerebral hemisphere
http://purl.obolibrary.org/obo/MONDO_0021388	neoplasm of chest wall	http://purl.obolibrary.org/obo/UBERON_0016435	chest wall
http://purl.obolibrary.org/obo/MONDO_0021378	neoplasm of endocardium	http://purl.obolibrary.org/obo/UBERON_0002165	endocardium
http://purl.obolibrary.org/obo/MONDO_0021379	neoplasm of epicardium	http://purl.obolibrary.org/obo/UBERON_0002348	epicardium
http://purl.obolibrary.org/obo/MONDO_0021355	neoplasm of esophagus	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
http://purl.obolibrary.org/obo/MONDO_0021579	neoplasm of femur	http://purl.obolibrary.org/obo/UBERON_0000981	femur
http://purl.obolibrary.org/obo/MONDO_0021383	neoplasm of floor of mouth	http://purl.obolibrary.org/obo/UBERON_0003679	mouth floor
http://purl.obolibrary.org/obo/MONDO_0021358	neoplasm of hypopharynx	http://purl.obolibrary.org/obo/UBERON_0001051	hypopharynx
http://purl.obolibrary.org/obo/MONDO_0021580	neoplasm of jaw	http://purl.obolibrary.org/obo/UBERON_0001708	jaw skeleton
http://purl.obolibrary.org/obo/MONDO_0021368	neoplasm of major salivary gland	http://purl.obolibrary.org/obo/UBERON_0001829	major salivary gland
http://purl.obolibrary.org/obo/MONDO_0021386	neoplasm of mediastinum	http://purl.obolibrary.org/obo/UBERON_0003728	mediastinum
http://purl.obolibrary.org/obo/MONDO_0021366	neoplasm of middle ear	http://purl.obolibrary.org/obo/UBERON_0001756	middle ear
http://purl.obolibrary.org/obo/MONDO_0021370	neoplasm of minor salivary gland	http://purl.obolibrary.org/obo/UBERON_0001830	minor salivary gland
http://purl.obolibrary.org/obo/MONDO_0021380	neoplasm of myocardium	http://purl.obolibrary.org/obo/UBERON_0002349	myocardium
http://purl.obolibrary.org/obo/MONDO_0021351	neoplasm of neck	http://purl.obolibrary.org/obo/UBERON_0000974	neck
http://purl.obolibrary.org/obo/MONDO_0021364	neoplasm of oropharynx	http://purl.obolibrary.org/obo/UBERON_0001729	oropharynx
http://purl.obolibrary.org/obo/MONDO_0021373	neoplasm of parietal lobe	http://purl.obolibrary.org/obo/UBERON_0001872	parietal lobe
http://purl.obolibrary.org/obo/MONDO_0021381	neoplasm of pericardium	http://purl.obolibrary.org/obo/UBERON_0002407	pericardium
http://purl.obolibrary.org/obo/MONDO_0021372	neoplasm of temporal lobe	http://purl.obolibrary.org/obo/UBERON_0001871	temporal lobe
http://purl.obolibrary.org/obo/MONDO_0021348	neoplasm of testis	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/MONDO_0021350	neoplasm of thorax	http://purl.obolibrary.org/obo/UBERON_0000915	thoracic segment of trunk
http://purl.obolibrary.org/obo/MONDO_0003100	nerve plexus neoplasm	http://purl.obolibrary.org/obo/UBERON_0001810	nerve plexus
http://purl.obolibrary.org/obo/MONDO_0003103	nerve root neoplasm	http://purl.obolibrary.org/obo/UBERON_0002211	nerve root
http://purl.obolibrary.org/obo/MONDO_0021248	nervous system neoplasm	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
http://purl.obolibrary.org/obo/MONDO_0002482	nipple neoplasm	http://purl.obolibrary.org/obo/UBERON_0002030	nipple
http://purl.obolibrary.org/obo/MONDO_0002597	notochordal tumor	http://purl.obolibrary.org/obo/UBERON_0002328	notochord
http://purl.obolibrary.org/obo/MONDO_0004709	occipital lobe neoplasm	http://purl.obolibrary.org/obo/UBERON_0002021	occipital lobe
http://purl.obolibrary.org/obo/MONDO_0002435	oculomotor nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0001643	oculomotor nerve
http://purl.obolibrary.org/obo/MONDO_0021192	odontogenic neoplasm	http://purl.obolibrary.org/obo/UBERON_0001091	calcareous tooth
http://purl.obolibrary.org/obo/MONDO_0002722	olfactory nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0001579	olfactory nerve
http://purl.obolibrary.org/obo/MONDO_0017587	onychomatricoma	http://purl.obolibrary.org/obo/UBERON_0002283	nail matrix
http://purl.obolibrary.org/obo/MONDO_0002640	optic nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0000941	cranial nerve II
http://purl.obolibrary.org/obo/MONDO_0021245	oral cavity neoplasm	http://purl.obolibrary.org/obo/UBERON_0000167	oral cavity
http://purl.obolibrary.org/obo/MONDO_0024611	orbit neoplasm	http://purl.obolibrary.org/obo/UBERON_0001697	orbit of skull
http://purl.obolibrary.org/obo/MONDO_0021068	ovarian neoplasm	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
http://purl.obolibrary.org/obo/MONDO_0005286	palatal neoplasm	http://purl.obolibrary.org/obo/UBERON_0001716	secondary palate
http://purl.obolibrary.org/obo/MONDO_0020172	palpebral epidermal tumor	http://purl.obolibrary.org/obo/UBERON_0001457	skin of eyelid
http://purl.obolibrary.org/obo/MONDO_0020176	palpebral sebaceous gland tumor	http://purl.obolibrary.org/obo/UBERON_0013231	sebaceous gland of eyelid
http://purl.obolibrary.org/obo/MONDO_0021076	pancreatic exocrine neoplasm	http://purl.obolibrary.org/obo/UBERON_0000017	exocrine pancreas
http://purl.obolibrary.org/obo/MONDO_0021040	pancreatic neoplasm	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/MONDO_0005815	pancreatic neuroendocrine neoplasm	http://purl.obolibrary.org/obo/UBERON_0000016	endocrine pancreas
http://purl.obolibrary.org/obo/MONDO_0005289	paranasal sinus neoplasm	http://purl.obolibrary.org/obo/UBERON_0001825	paranasal sinus
http://purl.obolibrary.org/obo/MONDO_0002219	paraurethral gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0010145	paraurethral gland
http://purl.obolibrary.org/obo/MONDO_0021243	parotid gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0001831	parotid gland
http://purl.obolibrary.org/obo/MONDO_0006895	penile neoplasm	http://purl.obolibrary.org/obo/UBERON_0000989	penis
http://purl.obolibrary.org/obo/MONDO_0001406	peripheral nervous system neoplasm	http://purl.obolibrary.org/obo/UBERON_0000010	peripheral nervous system
http://purl.obolibrary.org/obo/MONDO_0006901	peritoneal neoplasm	http://purl.obolibrary.org/obo/UBERON_0002358	peritoneum
http://purl.obolibrary.org/obo/MONDO_0021246	pharynx neoplasm	http://purl.obolibrary.org/obo/UBERON_0006562	pharynx
http://purl.obolibrary.org/obo/MONDO_0021232	pineal body neoplasm	http://purl.obolibrary.org/obo/UBERON_0001905	pineal body
http://purl.obolibrary.org/obo/MONDO_0017611	pituitary tumor	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/MONDO_0021218	placenta neoplasm	http://purl.obolibrary.org/obo/UBERON_0001987	placenta
http://purl.obolibrary.org/obo/MONDO_0021065	pleural neoplasm	http://purl.obolibrary.org/obo/UBERON_0000977	pleura
http://purl.obolibrary.org/obo/MONDO_0003257	posterior pituitary gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0002198	neurohypophysis
http://purl.obolibrary.org/obo/MONDO_0021259	prostate neoplasm	http://purl.obolibrary.org/obo/UBERON_0002367	prostate gland
http://purl.obolibrary.org/obo/MONDO_0002165	rectal neoplasm	http://purl.obolibrary.org/obo/UBERON_0001052	rectum
http://purl.obolibrary.org/obo/MONDO_0002423	rectosigmoid junction neoplasm	http://purl.obolibrary.org/obo/UBERON_0036214	rectosigmoid junction
http://purl.obolibrary.org/obo/MONDO_0003719	renal pelvis neoplasm	http://purl.obolibrary.org/obo/UBERON_0001224	renal pelvis
http://purl.obolibrary.org/obo/MONDO_0006054	reproductive system neoplasm	http://purl.obolibrary.org/obo/UBERON_0000990	reproductive system
http://purl.obolibrary.org/obo/MONDO_0020641	respiratory tract neoplasm	http://purl.obolibrary.org/obo/UBERON_0000065	respiratory tract
http://purl.obolibrary.org/obo/MONDO_0003192	rete ovarii neoplasm	http://purl.obolibrary.org/obo/UBERON_0010185	rete ovarii
http://purl.obolibrary.org/obo/MONDO_0003562	rete testis neoplasm	http://purl.obolibrary.org/obo/UBERON_0003959	rete testis
http://purl.obolibrary.org/obo/MONDO_0021231	retina neoplasm	http://purl.obolibrary.org/obo/UBERON_0000966	retina
http://purl.obolibrary.org/obo/MONDO_0024645	retroperitoneal neoplasm	http://purl.obolibrary.org/obo/UBERON_0003693	retroperitoneal space
http://purl.obolibrary.org/obo/MONDO_0003319	scrotum neoplasm	http://purl.obolibrary.org/obo/UBERON_0001300	scrotum
http://purl.obolibrary.org/obo/MONDO_0006963	sebaceous gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland
http://purl.obolibrary.org/obo/MONDO_0002790	seminal vesicle tumor	http://purl.obolibrary.org/obo/UBERON_0000998	seminal vesicle
http://purl.obolibrary.org/obo/MONDO_0006055	sex cord-stromal tumor	http://purl.obolibrary.org/obo/UBERON_0005295	sex cord
http://purl.obolibrary.org/obo/MONDO_0006971	sigmoid neoplasm	http://purl.obolibrary.org/obo/UBERON_0001159	sigmoid colon
http://purl.obolibrary.org/obo/MONDO_0002848	skeletal muscle neoplasm	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue
http://purl.obolibrary.org/obo/MONDO_0002531	skin neoplasm	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin
http://purl.obolibrary.org/obo/MONDO_0002785	skull base neoplasm	http://purl.obolibrary.org/obo/UBERON_0002517	basicranium
http://purl.obolibrary.org/obo/MONDO_0024653	skull neoplasm	http://purl.obolibrary.org/obo/UBERON_0003129	skull
http://purl.obolibrary.org/obo/MONDO_0004251	small intestine neoplasm	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine
http://purl.obolibrary.org/obo/MONDO_0004047	sphenoidal sinus neoplasm	http://purl.obolibrary.org/obo/UBERON_0001724	sphenoidal sinus
http://purl.obolibrary.org/obo/MONDO_0002626	spinal accessory nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0009674	accessory XI nerve spinal component
http://purl.obolibrary.org/obo/MONDO_0021234	spinal cord neoplasm	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord
http://purl.obolibrary.org/obo/MONDO_0036696	spleen neoplasm	http://purl.obolibrary.org/obo/UBERON_0002106	spleen
http://purl.obolibrary.org/obo/MONDO_0021578	sternal neoplasm	http://purl.obolibrary.org/obo/UBERON_0000975	sternum
http://purl.obolibrary.org/obo/MONDO_0000933	subglottis neoplasm	http://purl.obolibrary.org/obo/UBERON_0036068	subglottis
http://purl.obolibrary.org/obo/MONDO_0021242	sublingual gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0001832	sublingual gland
http://purl.obolibrary.org/obo/MONDO_0021244	submandibular gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0001736	submandibular gland
http://purl.obolibrary.org/obo/MONDO_0004427	supraglottis neoplasm	http://purl.obolibrary.org/obo/UBERON_0036263	supraglottic part of larynx
http://purl.obolibrary.org/obo/MONDO_0002381	sweat gland neoplasm	http://purl.obolibrary.org/obo/UBERON_0001820	sweat gland
http://purl.obolibrary.org/obo/MONDO_0002528	synovium neoplasm	http://purl.obolibrary.org/obo/UBERON_0002018	synovial membrane of synovial joint
http://purl.obolibrary.org/obo/MONDO_0005197	thymus neoplasm	http://purl.obolibrary.org/obo/UBERON_0002370	thymus
http://purl.obolibrary.org/obo/MONDO_0015074	thyroid tumor	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland
http://purl.obolibrary.org/obo/MONDO_0021240	tongue neoplasm	http://purl.obolibrary.org/obo/UBERON_0001723	tongue
http://purl.obolibrary.org/obo/MONDO_0021250	tonsil neoplasm	http://purl.obolibrary.org/obo/UBERON_0002372	tonsil
http://purl.obolibrary.org/obo/MONDO_0021210	trachea neoplasm	http://purl.obolibrary.org/obo/UBERON_0003126	trachea
http://purl.obolibrary.org/obo/MONDO_0001420	trigeminal nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0001645	trigeminal nerve
http://purl.obolibrary.org/obo/MONDO_0002642	trochlear nerve neoplasm	http://purl.obolibrary.org/obo/UBERON_0001644	trochlear nerve
http://purl.obolibrary.org/obo/MONDO_0002872	trophoblastic neoplasm	http://purl.obolibrary.org/obo/UBERON_0000088	trophoblast
http://purl.obolibrary.org/obo/MONDO_0021354	tumor of adipose tissue	http://purl.obolibrary.org/obo/UBERON_0001013	adipose tissue
http://purl.obolibrary.org/obo/MONDO_0021375	tumor of duodenum	http://purl.obolibrary.org/obo/UBERON_0002114	duodenum
http://purl.obolibrary.org/obo/MONDO_0016743	tumor of meninges	http://purl.obolibrary.org/obo/UBERON_0010743	meningeal cluster
http://purl.obolibrary.org/obo/MONDO_0021360	tumor of parathyroid gland	http://purl.obolibrary.org/obo/UBERON_0001132	parathyroid gland
http://purl.obolibrary.org/obo/MONDO_0021357	tumor of salivary gland	http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland
http://purl.obolibrary.org/obo/MONDO_0021353	tumor of uterus	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
http://purl.obolibrary.org/obo/MONDO_0021111	ureter neoplasm	http://purl.obolibrary.org/obo/UBERON_0000056	ureter
http://purl.obolibrary.org/obo/MONDO_0021239	urethra neoplasm	http://purl.obolibrary.org/obo/UBERON_0000057	urethra
http://purl.obolibrary.org/obo/MONDO_0004987	urinary bladder neoplasm	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder
http://purl.obolibrary.org/obo/MONDO_0021066	urinary system neoplasm	http://purl.obolibrary.org/obo/UBERON_0001008	renal system
http://purl.obolibrary.org/obo/MONDO_0024337	urothelial neoplasm	http://purl.obolibrary.org/obo/UBERON_0000365	urothelium
http://purl.obolibrary.org/obo/MONDO_0021230	uterine cervix neoplasm	http://purl.obolibrary.org/obo/UBERON_0000002	uterine cervix
http://purl.obolibrary.org/obo/MONDO_0021629	uterine ligament neoplasm	http://purl.obolibrary.org/obo/UBERON_0036262	uterine ligament
