# curie_map:
#   ICD10WHO: https://icd.who.int/browse10/2019/en#/
#   icd11.foundation: http://id.who.int/icd/entity/
#   skos: http://www.w3.org/2004/02/skos/core#
#   semapv: https://w3id.org/semapv/vocab/
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/who-icd10-to-icd11.sssom.tsv
# mapping_set_title: WHO ICD-10 to ICD-11 Foundation Mappings
# mapping_set_description: Mappings from ICD-10 codes to ICD-11 Foundation URIs
# mapping_date: 2025-10-21
# creator_id: https://github.com/monarch-initiative/mondo
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
ICD10WHO:A06.4	Amoebic liver abscess	skos:exactMatch	icd11.foundation:1730350429	Amoebic liver abscess	semapv:ManualMappingCuration
ICD10WHO:A06.5	Amoebic lung abscess	skos:exactMatch	icd11.foundation:40419529	Amoebic lung abscess	semapv:ManualMappingCuration
ICD10WHO:A06.6	Amoebic brain abscess	skos:exactMatch	icd11.foundation:1992658998	Amoebic brain abscess	semapv:ManualMappingCuration
ICD10WHO:A06.7	Cutaneous amoebiasis	skos:exactMatch	icd11.foundation:328097188	Cutaneous amoebiasis	semapv:ManualMappingCuration
ICD10WHO:A06.8	Amoebic infection of other sites	skos:exactMatch	icd11.foundation:1860651234	Amoebic infection of other sites	semapv:ManualMappingCuration
ICD10WHO:A06.9	Amoebiasis, unspecified	skos:exactMatch	icd11.foundation:435671752	Amoebiasis	semapv:ManualMappingCuration
ICD10WHO:A07	Other protozoal intestinal diseases	skos:broadMatch	icd11.foundation:2092703582	Protozoal intestinal infections	semapv:ManualMappingCuration
ICD10WHO:A07.0	Balantidiasis	skos:exactMatch	icd11.foundation:2090337975	Infections due to Balantidium coli	semapv:ManualMappingCuration
ICD10WHO:A07.1	Giardiasis [lambliasis]	skos:exactMatch	icd11.foundation:433310499	Giardiasis	semapv:ManualMappingCuration
ICD10WHO:A07.2	Cryptosporidiosis	skos:exactMatch	icd11.foundation:1837013982	Cryptosporidiosis	semapv:ManualMappingCuration
ICD10WHO:A07.3	Isosporiasis	skos:exactMatch	icd11.foundation:137713224	Cystoisosporiasis	semapv:ManualMappingCuration
ICD10WHO:A07.8	Other specified protozoal intestinal diseases	skos:broadMatch	icd11.foundation:2092703582	Protozoal intestinal infections	semapv:ManualMappingCuration
ICD10WHO:A07.9	Protozoal intestinal disease, unspecified	skos:exactMatch	icd11.foundation:2092703582	Protozoal intestinal infections	semapv:ManualMappingCuration
ICD10WHO:A08	Viral and other specified intestinal infections	skos:exactMatch	icd11.foundation:30738976	Viral intestinal infections	semapv:ManualMappingCuration
ICD10WHO:A08.0	Rotaviral enteritis	skos:exactMatch	icd11.foundation:840750347	Gastroenteritis due to Rotavirus	semapv:ManualMappingCuration
ICD10WHO:A08.1	Acute gastroenteropathy due to Norovirus	skos:exactMatch	icd11.foundation:1465325727	Enteritis due to Norovirus	semapv:ManualMappingCuration
ICD10WHO:A08.2	Adenoviral enteritis	skos:exactMatch	icd11.foundation:749414717	Enteritis due to Adenovirus	semapv:ManualMappingCuration
ICD10WHO:A08.3	Other viral enteritis	skos:broadMatch	icd11.foundation:30738976	Viral intestinal infections	semapv:ManualMappingCuration
ICD10WHO:A08.4	Viral intestinal infection, unspecified	skos:broadMatch	icd11.foundation:30738976	Viral intestinal infections	semapv:ManualMappingCuration
ICD10WHO:A08.5	Other specified intestinal infections	skos:broadMatch	icd11.foundation:30738976	Viral intestinal infections	semapv:ManualMappingCuration
ICD10WHO:A09	Other gastroenteritis and colitis of infectious and unspecified origin	skos:exactMatch	icd11.foundation:1688127370	Gastroenteritis or colitis without specification of infectious agent	semapv:ManualMappingCuration
ICD10WHO:A09.0	Other and unspecified gastroenteritis and colitis of infectious origin	skos:broadMatch	icd11.foundation:1688127370	Gastroenteritis or colitis without specification of infectious agent	semapv:ManualMappingCuration
ICD10WHO:A09.9	Gastroenteritis and colitis of unspecified origin	skos:exactMatch	icd11.foundation:1160271562	Gastroenteritis or colitis without specification of origin	semapv:ManualMappingCuration
ICD10WHO:A15-A19	Tuberculosis	skos:exactMatch	icd11.foundation:2072728114	Tuberculosis	semapv:ManualMappingCuration
ICD10WHO:A15	Respiratory tuberculosis, bacteriologically and histologically confirmed	skos:exactMatch	icd11.foundation:983550510	Respiratory tuberculosis, confirmed	semapv:ManualMappingCuration
ICD10WHO:A15.0	Tuberculosis of lung, confirmed by sputum microscopy with or without culture	skos:exactMatch	icd11.foundation:1912425785	Tuberculosis of lung, confirmed by sputum microscopy with or without culture	semapv:ManualMappingCuration
ICD10WHO:A15.1	Tuberculosis of lung, confirmed by culture only	skos:exactMatch	icd11.foundation:347504813	Tuberculosis of lung, confirmed by culture only	semapv:ManualMappingCuration
ICD10WHO:A15.2	Tuberculosis of lung, confirmed histologically	skos:exactMatch	icd11.foundation:1612435540	Tuberculosis of lung, confirmed histologically	semapv:ManualMappingCuration
ICD10WHO:A15.3	Tuberculosis of lung, confirmed by unspecified means	skos:exactMatch	icd11.foundation:89136582	Tuberculosis of lung, confirmed by unspecified means	semapv:ManualMappingCuration
ICD10WHO:A15.4	Tuberculosis of intrathoracic lymph nodes, confirmed bacteriologically and histologically	skos:exactMatch	icd11.foundation:1992199762	Tuberculosis of intrathoracic lymph nodes, confirmed bacteriologically or histologically	semapv:ManualMappingCuration
ICD10WHO:A15.5	Tuberculosis of larynx, trachea and bronchus, confirmed bacteriologically and histologically	skos:exactMatch	icd11.foundation:334840776	Tuberculosis of larynx, trachea or bronchus, confirmed bacteriologically or histologically	semapv:ManualMappingCuration
ICD10WHO:A15.6	Tuberculous pleurisy, confirmed bacteriologically and histologically	skos:exactMatch	icd11.foundation:1733825337	Tuberculous pleurisy, confirmed bacteriologically or histologically	semapv:ManualMappingCuration
ICD10WHO:A15.7	Primary respiratory tuberculosis, confirmed bacteriologically and histologically	skos:exactMatch	icd11.foundation:34856621	Primary respiratory tuberculosis, confirmed bacteriologically or histologically	semapv:ManualMappingCuration
ICD10WHO:A15.8	Other respiratory tuberculosis, confirmed bacteriologically and histologically	skos:broadMatch	icd11.foundation:983550510	Respiratory tuberculosis, confirmed	semapv:ManualMappingCuration
ICD10WHO:A15.9	Respiratory tuberculosis unspecified, confirmed bacteriologically and histologically	skos:broadMatch	icd11.foundation:983550510	Respiratory tuberculosis, confirmed	semapv:ManualMappingCuration
ICD10WHO:A16	Respiratory tuberculosis, not confirmed bacteriologically or histologically	skos:exactMatch	icd11.foundation:1311939281	Respiratory tuberculosis, not confirmed	semapv:ManualMappingCuration
ICD10WHO:A16.0	Tuberculosis of lung, bacteriologically and histologically negative	skos:exactMatch	icd11.foundation:1887104263	Tuberculosis of lung, bacteriologically or histologically negative	semapv:ManualMappingCuration
ICD10WHO:A16.1	Tuberculosis of lung, bacteriological and histological examination not done	skos:exactMatch	icd11.foundation:355541139	Tuberculosis of lung, bacteriological or histological examination not done	semapv:ManualMappingCuration
ICD10WHO:A16.2	Tuberculosis of lung, without mention of bacteriological or histological confirmation	skos:exactMatch	icd11.foundation:1637642348	Tuberculosis of lung, without mention of bacteriological or histological confirmation	semapv:ManualMappingCuration
ICD10WHO:A16.3	Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation	skos:exactMatch	icd11.foundation:81247738	Tuberculosis of intrathoracic lymph nodes, without mention of bacteriological or histological confirmation	semapv:ManualMappingCuration
ICD10WHO:A16.4	Tuberculosis of larynx, trachea and bronchus, without mention of bacteriological or histological confirmation	skos:exactMatch	icd11.foundation:2000236142	Tuberculosis of larynx, trachea or bronchus, without mention of bacteriological or histological confirmation	semapv:ManualMappingCuration
ICD10WHO:A16.5	Tuberculous pleurisy, without mention of bacteriological or histological confirmation	skos:exactMatch	icd11.foundation:309519352	Tuberculous pleurisy, without mention of bacteriological or histological confirmation	semapv:ManualMappingCuration
ICD10WHO:A16.7	Primary respiratory tuberculosis without mention of bacteriological or histological confirmation	skos:exactMatch	icd11.foundation:60063379	Primary respiratory tuberculosis without mention of bacteriological or histological confirmation	semapv:ManualMappingCuration
ICD10WHO:A16.8	Other respiratory tuberculosis, without mention of bacteriological or histological confirmation	skos:broadMatch	icd11.foundation:882244568	Tuberculosis of the respiratory system	semapv:ManualMappingCuration
ICD10WHO:A16.9	Respiratory tuberculosis unspecified, without mention of bacteriological or histological confirmation	skos:broadMatch	icd11.foundation:882244568	Tuberculosis of the respiratory system	semapv:ManualMappingCuration
ICD10WHO:A17	Tuberculosis of nervous system	skos:exactMatch	icd11.foundation:729372485	Tuberculosis of the nervous system	semapv:ManualMappingCuration
ICD10WHO:A17.0	Tuberculous meningitis	skos:exactMatch	icd11.foundation:1820468614	Tuberculous meningitis	semapv:ManualMappingCuration
ICD10WHO:A17.1	Meningeal tuberculoma	skos:exactMatch	icd11.foundation:164227092	Meningeal tuberculoma	semapv:ManualMappingCuration
ICD10WHO:A17.8	Other tuberculosis of nervous system	skos:broadMatch	icd11.foundation:729372485	Tuberculosis of the nervous system	semapv:ManualMappingCuration
ICD10WHO:A17.9	Tuberculosis of nervous system, unspecified	skos:exactMatch	icd11.foundation:729372485	Tuberculosis of the nervous system	semapv:ManualMappingCuration
ICD10WHO:A18	Tuberculosis of other organs	skos:exactMatch	icd11.foundation:746680558	Tuberculosis of other systems and organs	semapv:ManualMappingCuration
ICD10WHO:A18.0	Tuberculosis of bones and joints	skos:broadMatch	icd11.foundation:570881596	Tuberculosis of bones or joints	semapv:ManualMappingCuration
ICD10WHO:A18.1	Tuberculosis of genitourinary system	skos:broadMatch	icd11.foundation:1196243886	Tuberculosis of the genitourinary system	semapv:ManualMappingCuration
ICD10WHO:A18.2	Tuberculous peripheral lymphadenopathy	skos:exactMatch	icd11.foundation:870345553	Tuberculous peripheral lymphadenopathy	semapv:ManualMappingCuration
ICD10WHO:A18.3	Tuberculosis of intestines, peritoneum and mesenteric glands	skos:broadMatch	icd11.foundation:1873777499	Tuberculosis of the digestive system	semapv:ManualMappingCuration
ICD10WHO:A18.4	Tuberculosis of skin and subcutaneous tissue	skos:exactMatch	icd11.foundation:625292625	Cutaneous tuberculosis	semapv:ManualMappingCuration
ICD10WHO:A18.5	Tuberculosis of eye	skos:exactMatch	icd11.foundation:1074723013	Tuberculosis of eye	semapv:ManualMappingCuration
ICD10WHO:A18.6	Tuberculosis of ear	skos:exactMatch	icd11.foundation:883140666	Tuberculosis of ear	semapv:ManualMappingCuration
ICD10WHO:A18.7	Tuberculosis of adrenal glands	skos:exactMatch	icd11.foundation:1374184880	Tuberculosis of adrenal glands	semapv:ManualMappingCuration
ICD10WHO:A18.8	Tuberculosis of other specified organs	skos:broadMatch	icd11.foundation:746680558	Tuberculosis of other systems and organs	semapv:ManualMappingCuration
ICD10WHO:A19	Miliary tuberculosis	skos:exactMatch	icd11.foundation:861638547	Miliary tuberculosis	semapv:ManualMappingCuration
ICD10WHO:A19.0	Acute miliary tuberculosis of a single specified site	skos:exactMatch	icd11.foundation:1056849595	Acute miliary tuberculosis of a single specified site	semapv:ManualMappingCuration
ICD10WHO:A19.1	Acute miliary tuberculosis of multiple sites	skos:exactMatch	icd11.foundation:1538650927	Acute miliary tuberculosis of multiple sites	semapv:ManualMappingCuration
ICD10WHO:A19.2	Acute miliary tuberculosis, unspecified	skos:broadMatch	icd11.foundation:861638547	Miliary tuberculosis	semapv:ManualMappingCuration
ICD10WHO:A19.8	Other miliary tuberculosis	skos:broadMatch	icd11.foundation:861638547	Miliary tuberculosis	semapv:ManualMappingCuration
ICD10WHO:A19.9	Miliary tuberculosis, unspecified	skos:broadMatch	icd11.foundation:861638547	Miliary tuberculosis	semapv:ManualMappingCuration
ICD10WHO:A20-A28	Certain zoonotic bacterial diseases	skos:broadMatch	icd11.foundation:1935092859	Certain zoonotic bacterial diseases	semapv:ManualMappingCuration
ICD10WHO:A20	Plague	skos:broadMatch	icd11.foundation:1596449540	Plague	semapv:ManualMappingCuration
ICD10WHO:A20.0	Bubonic plague	skos:exactMatch	icd11.foundation:1742025109	Bubonic plague	semapv:ManualMappingCuration
ICD10WHO:A20.1	Cellulocutaneous plague	skos:exactMatch	icd11.foundation:43973633	Cellulocutaneous plague	semapv:ManualMappingCuration
ICD10WHO:A20.2	Pneumonic plague	skos:exactMatch	icd11.foundation:1983098110	Pneumonic plague	semapv:ManualMappingCuration
ICD10WHO:A20.3	Plague meningitis	skos:exactMatch	icd11.foundation:326656364	Plague meningitis	semapv:ManualMappingCuration
ICD10WHO:A20.7	Septicaemic plague	skos:broadMatch	icd11.foundation:1596449540	Plague	semapv:ManualMappingCuration
ICD10WHO:A20.8	Other forms of plague	skos:broadMatch	icd11.foundation:1596449540	Plague	semapv:ManualMappingCuration
ICD10WHO:A20.9	Plague, unspecified	skos:broadMatch	icd11.foundation:1596449540	Plague	semapv:ManualMappingCuration
ICD10WHO:A21	Tularaemia	skos:broadMatch	icd11.foundation:980168338	Tularaemia	semapv:ManualMappingCuration
ICD10WHO:A21.0	Ulceroglandular tularaemia	skos:exactMatch	icd11.foundation:2066610452	Ulceroglandular tularaemia	semapv:ManualMappingCuration
ICD10WHO:A21.1	Oculoglandular tularaemia	skos:exactMatch	icd11.foundation:510014594	Oculoglandular tularaemia	semapv:ManualMappingCuration
ICD10WHO:A21.2	Pulmonary tularaemia	skos:exactMatch	icd11.foundation:1791714431	Pulmonary tularaemia	semapv:ManualMappingCuration
ICD10WHO:A21.3	Gastrointestinal tularaemia	skos:exactMatch	icd11.foundation:260090347	Gastrointestinal tularaemia	semapv:ManualMappingCuration
ICD10WHO:A21.7	Generalized tularaemia	skos:exactMatch	icd11.foundation:147024512	Generalised tularaemia	semapv:ManualMappingCuration
ICD10WHO:A21.8	Other forms of tularaemia	skos:broadMatch	icd11.foundation:980168338	Tularaemia	semapv:ManualMappingCuration
ICD10WHO:A21.9	Tularaemia, unspecified	skos:broadMatch	icd11.foundation:980168338	Tularaemia	semapv:ManualMappingCuration
ICD10WHO:A22	Anthrax	skos:broadMatch	icd11.foundation:1321303663	Anthrax	semapv:ManualMappingCuration
ICD10WHO:A22.0	Cutaneous anthrax	skos:exactMatch	icd11.foundation:2057984300	Cutaneous anthrax	semapv:ManualMappingCuration
ICD10WHO:A22.1	Pulmonary anthrax	skos:exactMatch	icd11.foundation:534877374	Pulmonary anthrax	semapv:ManualMappingCuration
ICD10WHO:A22.2	Gastrointestinal anthrax	skos:exactMatch	icd11.foundation:1800193089	Gastrointestinal anthrax	semapv:ManualMappingCuration
ICD10WHO:A22.7	Anthrax sepsis	skos:broadMatch	icd11.foundation:1321303663	Anthrax	semapv:ManualMappingCuration
ICD10WHO:A22.8	Other forms of anthrax	skos:broadMatch	icd11.foundation:1321303663	Anthrax	semapv:ManualMappingCuration
ICD10WHO:A22.9	Anthrax, unspecified	skos:broadMatch	icd11.foundation:1321303663	Anthrax	semapv:ManualMappingCuration
ICD10WHO:A23	Brucellosis	skos:broadMatch	icd11.foundation:730510331	Brucellosis	semapv:ManualMappingCuration
ICD10WHO:A23.0	Brucellosis due to Brucella melitensis	skos:exactMatch	icd11.foundation:1716687275	Brucellosis due to Brucella melitensis	semapv:ManualMappingCuration
ICD10WHO:A23.1	Brucellosis due to Brucella abortus	skos:exactMatch	icd11.foundation:51993663	Brucellosis due to Brucella abortus	semapv:ManualMappingCuration
ICD10WHO:A23.2	Brucellosis due to Brucella suis	skos:exactMatch	icd11.foundation:2008288450	Brucellosis due to Brucella suis	semapv:ManualMappingCuration
ICD10WHO:A23.3	Brucellosis due to Brucella canis	skos:exactMatch	icd11.foundation:318751060	Brucellosis due to Brucella canis	semapv:ManualMappingCuration
ICD10WHO:A23.8	Other brucellosis	skos:broadMatch	icd11.foundation:730510331	Brucellosis	semapv:ManualMappingCuration
ICD10WHO:A23.9	Brucellosis, unspecified	skos:broadMatch	icd11.foundation:730510331	Brucellosis	semapv:ManualMappingCuration
ICD10WHO:A24	Glanders and melioidosis	skos:broadMatch	icd11.foundation:1435254666	Certain infectious or parasitic diseases	semapv:ManualMappingCuration
ICD10WHO:A24.0	Glanders	skos:exactMatch	icd11.foundation:1563156715	Glanders	semapv:ManualMappingCuration
ICD10WHO:A24.1	Acute and fulminating melioidosis	skos:exactMatch	icd11.foundation:945827199	Acute or fulminant melioidosis	semapv:ManualMappingCuration
ICD10WHO:A24.2	Subacute and chronic melioidosis	skos:exactMatch	icd11.foundation:1288535424	Subacute or chronic melioidosis	semapv:ManualMappingCuration
ICD10WHO:A24.3	Other melioidosis	skos:broadMatch	icd11.foundation:2129350166	Melioidosis	semapv:ManualMappingCuration
ICD10WHO:A24.4	Melioidosis, unspecified	skos:broadMatch	icd11.foundation:2129350166	Melioidosis	semapv:ManualMappingCuration
ICD10WHO:A25	Rat-bite fevers	skos:broadMatch	icd11.foundation:1026551291	Rat-bite fevers	semapv:ManualMappingCuration
ICD10WHO:A25.0	Spirillosis	skos:exactMatch	icd11.foundation:1104357482	Spirillosis	semapv:ManualMappingCuration
ICD10WHO:A25.1	Streptobacillosis	skos:exactMatch	icd11.foundation:614000128	Streptobacillosis	semapv:ManualMappingCuration
ICD10WHO:A25.9	Rat-bite fever, unspecified	skos:broadMatch	icd11.foundation:1026551291	Rat-bite fevers	semapv:ManualMappingCuration
ICD10WHO:A26	Erysipeloid	skos:broadMatch	icd11.foundation:1233304838	Erysipeloid	semapv:ManualMappingCuration
ICD10WHO:A26.0	Cutaneous erysipeloid	skos:exactMatch	icd11.foundation:1079281750	Localised cutaneous erysipeloid	semapv:ManualMappingCuration
ICD10WHO:A26.7	Erysipelothrix sepsis	skos:exactMatch	icd11.foundation:867834818	Sepsis due to Erysipelothrix infection without mention of septic shock	semapv:ManualMappingCuration
ICD10WHO:A26.8	Other forms of erysipeloid	skos:broadMatch	icd11.foundation:1233304838	Erysipeloid	semapv:ManualMappingCuration
ICD10WHO:A26.9	Erysipeloid, unspecified	skos:broadMatch	icd11.foundation:1233304838	Erysipeloid	semapv:ManualMappingCuration
ICD10WHO:A27	Leptospirosis	skos:broadMatch	icd11.foundation:751399056	Leptospirosis	semapv:ManualMappingCuration
ICD10WHO:A27.0	Leptospirosis icterohaemorrhagica	skos:exactMatch	icd11.foundation:1554792661	Leptospira infection of liver	semapv:ManualMappingCuration
ICD10WHO:A27.8	Other forms of leptospirosis	skos:broadMatch	icd11.foundation:751399056	Leptospirosis	semapv:ManualMappingCuration
ICD10WHO:A27.9	Leptospirosis, unspecified	skos:broadMatch	icd11.foundation:751399056	Leptospirosis	semapv:ManualMappingCuration
ICD10WHO:A28	Other zoonotic bacterial diseases, not elsewhere classified	skos:broadMatch	icd11.foundation:1935092859	Certain zoonotic bacterial diseases	semapv:ManualMappingCuration
ICD10WHO:A28.0	Pasteurellosis	skos:exactMatch	icd11.foundation:304649065	Pasteurellosis	semapv:ManualMappingCuration
ICD10WHO:A28.1	Cat-scratch disease	skos:exactMatch	icd11.foundation:2003001085	Cat-scratch disease	semapv:ManualMappingCuration
ICD10WHO:A28.2	Extraintestinal yersiniosis	skos:exactMatch	icd11.foundation:63835650	Extraintestinal yersiniosis	semapv:ManualMappingCuration
ICD10WHO:A28.8	Other specified zoonotic bacterial diseases, not elsewhere classified	skos:exactMatch	icd11.foundation:1935092859	Certain zoonotic bacterial diseases	semapv:ManualMappingCuration
ICD10WHO:A28.9	Zoonotic bacterial disease, unspecified	skos:broadMatch	icd11.foundation:1935092859	Certain zoonotic bacterial diseases	semapv:ManualMappingCuration
