# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   SCTID: http://identifiers.org/snomedct/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2020-01-01'
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/release/v2021-09-03/mappings/mondo_closematch_sctid.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	match_type
MONDO:0002710	infiltrating angiolipoma	skos:closeMatch	SCTID:189781004	HumanCurated
MONDO:0002710	infiltrating angiolipoma	skos:closeMatch	SCTID:24045002	HumanCurated
MONDO:0002708	retinitis	skos:closeMatch	SCTID:193450000	HumanCurated
MONDO:0002708	retinitis	skos:closeMatch	SCTID:35426003	HumanCurated
MONDO:0002724	mast cell neoplasm	skos:closeMatch	SCTID:190021001	HumanCurated
MONDO:0002724	mast cell neoplasm	skos:closeMatch	SCTID:127581004	HumanCurated
MONDO:0002724	mast cell neoplasm	skos:closeMatch	SCTID:89796001	HumanCurated
MONDO:0002714	central nervous system cancer	skos:closeMatch	SCTID:372062007	HumanCurated
MONDO:0002714	central nervous system cancer	skos:closeMatch	SCTID:93744007	HumanCurated
MONDO:0002714	central nervous system cancer	skos:closeMatch	SCTID:190135002	HumanCurated
MONDO:0002715	uterine cancer	skos:closeMatch	SCTID:94127009	HumanCurated
MONDO:0002715	uterine cancer	skos:closeMatch	SCTID:188173004	HumanCurated
MONDO:0002715	uterine cancer	skos:closeMatch	SCTID:156169001	HumanCurated
MONDO:0002715	uterine cancer	skos:closeMatch	SCTID:269613007	HumanCurated
MONDO:0002715	uterine cancer	skos:closeMatch	SCTID:93718007	HumanCurated
MONDO:0002776	external ear disease	skos:closeMatch	SCTID:155209003	HumanCurated
MONDO:0002776	external ear disease	skos:closeMatch	SCTID:194664001	HumanCurated
MONDO:0002776	external ear disease	skos:closeMatch	SCTID:194236002	HumanCurated
MONDO:0002776	external ear disease	skos:closeMatch	SCTID:267751009	HumanCurated
MONDO:0002776	external ear disease	skos:closeMatch	SCTID:155216002	HumanCurated
MONDO:0002775	anovulation	skos:closeMatch	SCTID:34571000	HumanCurated
MONDO:0002770	vaginal discharge	skos:closeMatch	SCTID:162159008	HumanCurated
MONDO:0002770	vaginal discharge	skos:closeMatch	SCTID:70856007	HumanCurated
MONDO:0002770	vaginal discharge	skos:closeMatch	SCTID:139439007	HumanCurated
MONDO:0002770	vaginal discharge	skos:closeMatch	SCTID:271939006	HumanCurated
MONDO:0002770	vaginal discharge	skos:closeMatch	SCTID:198369007	HumanCurated
MONDO:0002771	pulmonary fibrosis	skos:closeMatch	SCTID:196121006	HumanCurated
MONDO:0002771	pulmonary fibrosis	skos:closeMatch	SCTID:155613001	HumanCurated
MONDO:0012105	granulomatosis with polyangiitis	skos:closeMatch	SCTID:390001000	HumanCurated
MONDO:0012105	granulomatosis with polyangiitis	skos:closeMatch	SCTID:23782005	HumanCurated
MONDO:0012105	granulomatosis with polyangiitis	skos:closeMatch	SCTID:155445002	HumanCurated
MONDO:0012105	granulomatosis with polyangiitis	skos:closeMatch	SCTID:239934006	HumanCurated
MONDO:0012105	granulomatosis with polyangiitis	skos:closeMatch	SCTID:266323005	HumanCurated
MONDO:0002769	leukorrhea	skos:closeMatch	SCTID:278070007	HumanCurated
MONDO:0002769	leukorrhea	skos:closeMatch	SCTID:237101004	HumanCurated
MONDO:0002769	leukorrhea	skos:closeMatch	SCTID:156017008	HumanCurated
MONDO:0002769	leukorrhea	skos:closeMatch	SCTID:266664009	HumanCurated
MONDO:0002769	leukorrhea	skos:closeMatch	SCTID:289552002	HumanCurated
MONDO:0002769	leukorrhea	skos:closeMatch	SCTID:70856007	HumanCurated
MONDO:0002769	leukorrhea	skos:closeMatch	SCTID:11057009	HumanCurated
MONDO:0002787	adamantinous craniopharyngioma	skos:closeMatch	SCTID:134216001	HumanCurated
MONDO:0002787	adamantinous craniopharyngioma	skos:closeMatch	SCTID:128781004	HumanCurated
MONDO:0002788	papillary craniopharyngioma	skos:closeMatch	SCTID:134215002	HumanCurated
MONDO:0002788	papillary craniopharyngioma	skos:closeMatch	SCTID:128782006	HumanCurated
MONDO:0002789	hemangiopericytic tumor	skos:closeMatch	SCTID:189867006	HumanCurated
MONDO:0002789	hemangiopericytic tumor	skos:closeMatch	SCTID:189866002	HumanCurated
MONDO:0002783	Shwartzman phenomenon	skos:closeMatch	SCTID:24453002	HumanCurated
MONDO:0002754	extramedullary plasmacytoma	skos:closeMatch	SCTID:10639003	HumanCurated
MONDO:0002754	extramedullary plasmacytoma	skos:closeMatch	SCTID:109987008	HumanCurated
MONDO:0002754	extramedullary plasmacytoma	skos:closeMatch	SCTID:128921005	HumanCurated
MONDO:0002755	solitary osseous plasmacytoma	skos:closeMatch	SCTID:42215000	HumanCurated
MONDO:0002757	acute allergic sanguinous otitis media	skos:closeMatch	SCTID:194243008	HumanCurated
MONDO:0002768	true hermaphroditism	skos:closeMatch	SCTID:52572004	HumanCurated
MONDO:0024182	dry beriberi	skos:closeMatch	SCTID:71021002	HumanCurated
MONDO:0024183	wet beriberi	skos:closeMatch	SCTID:67360000	HumanCurated
MONDO:0002796	melanotic medulloblastoma	skos:closeMatch	SCTID:397380008	HumanCurated
MONDO:0002796	melanotic medulloblastoma	skos:closeMatch	SCTID:83217000	HumanCurated
MONDO:0002791	large cell medulloblastoma	skos:closeMatch	SCTID:128790006	HumanCurated
MONDO:0012155	choanal atresia	skos:closeMatch	SCTID:14988006	HumanCurated
MONDO:0012155	choanal atresia	skos:closeMatch	SCTID:53458004	HumanCurated
MONDO:0012155	choanal atresia	skos:closeMatch	SCTID:204514002	HumanCurated
MONDO:0012155	choanal atresia	skos:closeMatch	SCTID:156934002	HumanCurated
MONDO:0012155	choanal atresia	skos:closeMatch	SCTID:204509001	HumanCurated
MONDO:0002613	histrionic personality disorder	skos:closeMatch	SCTID:268758001	HumanCurated
MONDO:0002613	histrionic personality disorder	skos:closeMatch	SCTID:154900000	HumanCurated
MONDO:0002613	histrionic personality disorder	skos:closeMatch	SCTID:191767002	HumanCurated
MONDO:0002613	histrionic personality disorder	skos:closeMatch	SCTID:192489002	HumanCurated
MONDO:0002613	histrionic personality disorder	skos:closeMatch	SCTID:191764009	HumanCurated
MONDO:0002614	bone inflammation disease	skos:closeMatch	SCTID:363172002	HumanCurated
MONDO:0002614	bone inflammation disease	skos:closeMatch	SCTID:44462005	HumanCurated
MONDO:0002614	bone inflammation disease	skos:closeMatch	SCTID:156780005	HumanCurated
MONDO:0002610	purpura	skos:closeMatch	SCTID:154822006	HumanCurated
MONDO:0002610	purpura	skos:closeMatch	SCTID:118653003	HumanCurated
MONDO:0002610	purpura	skos:closeMatch	SCTID:191313005	HumanCurated
MONDO:0002610	purpura	skos:closeMatch	SCTID:423902002	HumanCurated
MONDO:0002610	purpura	skos:closeMatch	SCTID:12393003	HumanCurated
MONDO:0002610	purpura	skos:closeMatch	SCTID:246989006	HumanCurated
MONDO:0002610	purpura	skos:closeMatch	SCTID:267564008	HumanCurated
MONDO:0002622	multifocal osteogenic sarcoma	skos:closeMatch	SCTID:431371000124105	HumanCurated
MONDO:0002601	teratoma	skos:closeMatch	SCTID:55818009	HumanCurated
MONDO:0002601	teratoma	skos:closeMatch	SCTID:189848007	HumanCurated
MONDO:0002601	teratoma	skos:closeMatch	SCTID:189846006	HumanCurated
MONDO:0002601	teratoma	skos:closeMatch	SCTID:189844009	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:192641002	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:193076009	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:267679005	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:155059003	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:267702006	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:138748005	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:154981003	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:267700003	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:275539005	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:194566008	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:155049004	HumanCurated
MONDO:0002602	central nervous system disease	skos:closeMatch	SCTID:267144009	HumanCurated
MONDO:0002603	angiomyolipoma	skos:closeMatch	SCTID:19929002	HumanCurated
MONDO:0002657	breast disease	skos:closeMatch	SCTID:155946009	HumanCurated
MONDO:0002657	breast disease	skos:closeMatch	SCTID:155962003	HumanCurated
MONDO:0002657	breast disease	skos:closeMatch	SCTID:198129001	HumanCurated
MONDO:0002657	breast disease	skos:closeMatch	SCTID:198566004	HumanCurated
MONDO:0002657	breast disease	skos:closeMatch	SCTID:155966000	HumanCurated
MONDO:0002657	breast disease	skos:closeMatch	SCTID:266647006	HumanCurated
MONDO:0002658	iris cancer	skos:closeMatch	SCTID:231964001	HumanCurated
MONDO:0002653	Paget disease of the penis	skos:closeMatch	SCTID:255104003	HumanCurated
MONDO:0002654	uterine disease	skos:closeMatch	SCTID:198335006	HumanCurated
MONDO:0002654	uterine disease	skos:closeMatch	SCTID:156009000	HumanCurated
MONDO:0002654	uterine disease	skos:closeMatch	SCTID:237068005	HumanCurated
MONDO:0002654	uterine disease	skos:closeMatch	SCTID:156004005	HumanCurated
MONDO:0000004	adrenocortical insufficiency	skos:closeMatch	SCTID:154707007	HumanCurated
MONDO:0000004	adrenocortical insufficiency	skos:closeMatch	SCTID:267398003	HumanCurated
MONDO:0000004	adrenocortical insufficiency	skos:closeMatch	SCTID:190527008	HumanCurated
MONDO:0000004	adrenocortical insufficiency	skos:closeMatch	SCTID:267483004	HumanCurated
MONDO:0000004	adrenocortical insufficiency	skos:closeMatch	SCTID:68588005	HumanCurated
MONDO:0002660	blepharochalasis	skos:closeMatch	SCTID:193962005	HumanCurated
MONDO:0002660	blepharochalasis	skos:closeMatch	SCTID:193944001	HumanCurated
MONDO:0002660	blepharochalasis	skos:closeMatch	SCTID:267650003	HumanCurated
MONDO:0002635	periodontal disease	skos:closeMatch	SCTID:13877006	HumanCurated
MONDO:0002635	periodontal disease	skos:closeMatch	SCTID:196354003	HumanCurated
MONDO:0002630	small cell osteogenic sarcoma	skos:closeMatch	SCTID:12302002	HumanCurated
