# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_broadmatch_icd10cm.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-06-04/mappings/mondo_broadmatch_icd10cm.sssom.tsv
# object_source: https://www.icd10data.com/
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0035642	mixed phenotype acute leukemia with t(v;11q23.3)	skos:broadMatch	ICD10CM:C92.6	Acute myeloid leukemia with 11q23-abnormality	semapv:ManualMappingCuration
MONDO:0035646	congenital-onset Steinert myotonic dystrophy	skos:broadMatch	ICD10CM:G71.1	Myotonic disorders	semapv:ManualMappingCuration
MONDO:0035647	childhood-onset Steinert myotonic dystrophy	skos:broadMatch	ICD10CM:G71.1	Myotonic disorders	semapv:ManualMappingCuration
MONDO:0035648	juvenile-onset Steinert myotonic dystrophy	skos:broadMatch	ICD10CM:G71.1	Myotonic disorders	semapv:ManualMappingCuration
MONDO:0035649	adult-onset Steinert myotonic dystrophy	skos:broadMatch	ICD10CM:G71.1	Myotonic disorders	semapv:ManualMappingCuration
MONDO:0035650	late-onset Steinert myotonic dystrophy	skos:broadMatch	ICD10CM:G71.1	Myotonic disorders	semapv:ManualMappingCuration
MONDO:0035660	GNAO1-related developmental delay-seizures-movement disorder spectrum	skos:broadMatch	ICD10CM:F84.8	Other pervasive developmental disorders	semapv:ManualMappingCuration
MONDO:0035663	neuromyelitis optica spectrum disorder with anti-AQP4 antibodies	skos:broadMatch	ICD10CM:G36.0	Neuromyelitis optica [Devic]	semapv:ManualMappingCuration
MONDO:0035664	neuromyelitis optica spectrum disorder with anti-MOG antibodies	skos:broadMatch	ICD10CM:G36.0	Neuromyelitis optica [Devic]	semapv:ManualMappingCuration
MONDO:0035665	neuromyelitis optica spectrum disorder without anti-MOG and without anti-AQP4 antibodies	skos:broadMatch	ICD10CM:G36.0	Neuromyelitis optica [Devic]	semapv:ManualMappingCuration
MONDO:0035666	acute transverse myelitis with anti-MOG antibodies	skos:broadMatch	ICD10CM:G37.3	Acute transverse myelitis in demyelinating disease of central nervous system	semapv:ManualMappingCuration
MONDO:0035669	acute disseminated encephalomyelitis with anti-MOG antibodies	skos:broadMatch	ICD10CM:G04.0	Acute disseminated encephalitis and encephalomyelitis (ADEM)	semapv:ManualMappingCuration
MONDO:0035670	acute disseminated encephalomyelitis without anti-MOG antibodies	skos:broadMatch	ICD10CM:G04.0	Acute disseminated encephalitis and encephalomyelitis (ADEM)	semapv:ManualMappingCuration
MONDO:0035678	Timothy syndrome type 1	skos:broadMatch	ICD10CM:I49.8	Other specified cardiac arrhythmias	semapv:ManualMappingCuration
MONDO:0035679	Timothy syndrome type 2	skos:broadMatch	ICD10CM:I49.8	Other specified cardiac arrhythmias	semapv:ManualMappingCuration
MONDO:0035696	incomplete septal cirrhosis	skos:broadMatch	ICD10CM:K74.6	Other and unspecified cirrhosis of liver	semapv:ManualMappingCuration

