# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2020-01-01'
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/release/v2021-09-03/mappings/mondo_closematch_ncit.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	match_type
MONDO:0001505	alcoholic hepatitis	skos:closeMatch	NCIT:C34352	HumanCurated
MONDO:0001406	peripheral nervous system neoplasm	skos:closeMatch	NCIT:C12465	HumanCurated
MONDO:0003945	bone epithelioid hemangioma	skos:closeMatch	NCIT:C6477	HumanCurated
MONDO:0003947	hyper-IgM syndrome	skos:closeMatch	NCIT:C84783	HumanCurated
MONDO:0003822	non-invasive bladder papillary urothelial neoplasm	skos:closeMatch	NCIT:C27884	HumanCurated
MONDO:0003812	ovarian endometrial cancer	skos:closeMatch	NCIT:C6257	HumanCurated
MONDO:0003805	malignant pericardial mesothelioma	skos:closeMatch	NCIT:C8703	HumanCurated
MONDO:0003805	malignant pericardial mesothelioma	skos:closeMatch	NCIT:C7632	HumanCurated
MONDO:0003864	chronic lymphocytic leukemia/small lymphocytic lymphoma	skos:closeMatch	NCIT:C7540	HumanCurated
MONDO:0001209	common wart	skos:closeMatch	NCIT:C5028	HumanCurated
MONDO:0001298	congenital mitral valve insufficiency	skos:closeMatch	NCIT:C50852	HumanCurated
MONDO:0001260	cercarial dermatitis	skos:closeMatch	NCIT:C34457	HumanCurated
MONDO:0003781	bronchitis	skos:closeMatch	NCIT:C26932	HumanCurated
MONDO:0003766	thalamic cancer	skos:closeMatch	NCIT:C6221	HumanCurated
MONDO:0003620	peripheral nervous system disease	skos:closeMatch	NCIT:C27587	HumanCurated
MONDO:0003622	pancreatic vasoactive intestinal peptide producing tumor	skos:closeMatch	NCIT:C95599	HumanCurated
MONDO:0003638	lung meningioma	skos:closeMatch	NCIT:C5276	HumanCurated
MONDO:0003652	acute urate nephropathy	skos:closeMatch	NCIT:C123245	HumanCurated
MONDO:0003649	esophageal neuroendocrine tumor	skos:closeMatch	NCIT:C5821	HumanCurated
MONDO:0021259	prostate neoplasm	skos:closeMatch	NCIT:C12410	HumanCurated
MONDO:0008280	Peutz-Jeghers syndrome	skos:closeMatch	NCIT:C7755	HumanCurated
MONDO:0021230	uterine cervix neoplasm	skos:closeMatch	NCIT:C12311	HumanCurated
MONDO:0021227	adrenal gland neoplasm	skos:closeMatch	NCIT:C12666	HumanCurated
MONDO:0021220	eye neoplasm	skos:closeMatch	NCIT:C12401	HumanCurated
MONDO:0021118	intestinal neoplasm	skos:closeMatch	NCIT:C12736	HumanCurated
MONDO:0021117	lung neoplasm	skos:closeMatch	NCIT:C12468	HumanCurated
MONDO:0021100	breast neoplasm	skos:closeMatch	NCIT:C12971	HumanCurated
MONDO:0011786	allergic rhinitis	skos:closeMatch	NCIT:C34987	HumanCurated
MONDO:0021163	kidney neoplasm	skos:closeMatch	NCIT:C12415	HumanCurated
MONDO:0021040	pancreatic neoplasm	skos:closeMatch	NCIT:C12393	HumanCurated
MONDO:0011655	alveolar soft part sarcoma	skos:closeMatch	NCIT:C8092	HumanCurated
MONDO:0021065	pleural neoplasm	skos:closeMatch	NCIT:C12469	HumanCurated
MONDO:0011429	juvenile idiopathic arthritis	skos:closeMatch	NCIT:C61279	HumanCurated
MONDO:0001982	Niemann-Pick disease	skos:closeMatch	NCIT:C85214	HumanCurated
MONDO:0001978	regional ureteric cancer	skos:closeMatch	NCIT:C8716	HumanCurated
MONDO:0001927	pulmonary valve insufficiency	skos:closeMatch	NCIT:C51447	HumanCurated
MONDO:0001927	pulmonary valve insufficiency	skos:closeMatch	NCIT:C62436	HumanCurated
MONDO:0011382	sickle cell anemia	skos:closeMatch	NCIT:C34676	HumanCurated
MONDO:0001875	epicondylitis	skos:closeMatch	NCIT:C35067	HumanCurated
MONDO:0011266	myotonic dystrophy type 2	skos:closeMatch	NCIT:C84913	HumanCurated
MONDO:0005164	fibrosarcoma	skos:closeMatch	NCIT:C6605	HumanCurated
MONDO:0005170	myeloid neoplasm	skos:closeMatch	NCIT:C12434	HumanCurated
MONDO:0005157	lymphoid neoplasm	skos:closeMatch	NCIT:C13252	HumanCurated
MONDO:0017178	osteochondritis dissecans	skos:closeMatch	NCIT:C34877	HumanCurated
MONDO:0005197	thymus neoplasm	skos:closeMatch	NCIT:C12433	HumanCurated
MONDO:0005190	macroglobulinemia	skos:closeMatch	NCIT:C115212	HumanCurated
MONDO:0005240	kidney disease	skos:closeMatch	NCIT:C34843	HumanCurated
MONDO:0005230	cellulitis	skos:closeMatch	NCIT:C34454	HumanCurated
MONDO:0007803	multiple system atrophy	skos:closeMatch	NCIT:C85066	HumanCurated
MONDO:0005046	immune system disease	skos:closeMatch	NCIT:C27351	HumanCurated
MONDO:0005025	endocarditis	skos:closeMatch	NCIT:C35432	HumanCurated
MONDO:0005039	reproductive system disease	skos:closeMatch	NCIT:C27613	HumanCurated
MONDO:0007699	Hashimoto thyroiditis	skos:closeMatch	NCIT:C38766	HumanCurated
MONDO:0005033	ganglioneuroma	skos:closeMatch	NCIT:C42065	HumanCurated
MONDO:0005093	skin disease	skos:closeMatch	NCIT:C27554	HumanCurated
MONDO:0005061	lung adenocarcinoma	skos:closeMatch	NCIT:C27745	HumanCurated
MONDO:0005070	neoplasm	skos:closeMatch	NCIT:C17649	HumanCurated
MONDO:0019773	myelomeningocele	skos:closeMatch	NCIT:C98874	HumanCurated
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3535	HumanCurated
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3533	HumanCurated
MONDO:0007576	esophageal cancer	skos:closeMatch	NCIT:C3534	HumanCurated
MONDO:0005004	clear cell adenocarcinoma	skos:closeMatch	NCIT:C4156	HumanCurated
MONDO:0005011	Crohn disease	skos:closeMatch	NCIT:C27837	HumanCurated
MONDO:0005011	Crohn disease	skos:closeMatch	NCIT:C37262	HumanCurated
MONDO:0019499	Turner syndrome	skos:closeMatch	NCIT:C34434	HumanCurated
MONDO:0019499	Turner syndrome	skos:closeMatch	NCIT:C85210	HumanCurated
MONDO:0009994	alveolar rhabdomyosarcoma	skos:closeMatch	NCIT:C7958	HumanCurated
MONDO:0019404	perineurioma	skos:closeMatch	NCIT:C6912	HumanCurated
MONDO:0019266	SAPHO syndrome	skos:closeMatch	NCIT:C84530	HumanCurated
MONDO:0007243	Burkitt lymphoma	skos:closeMatch	NCIT:C7400	HumanCurated
MONDO:0007244	Caffey disease	skos:closeMatch	NCIT:C84645	HumanCurated
MONDO:0007256	hepatocellular carcinoma	skos:closeMatch	NCIT:C7711	HumanCurated
MONDO:0007251	campomelic dysplasia	skos:closeMatch	NCIT:C120205	HumanCurated
MONDO:0010731	Simpson-Golabi-Behmel syndrome	skos:closeMatch	NCIT:C118787	HumanCurated
MONDO:0010826	childhood absence epilepsy	skos:closeMatch	NCIT:C3023	HumanCurated
MONDO:0009837	choroid plexus papilloma	skos:closeMatch	NCIT:C5800	HumanCurated
MONDO:0019087	cholangiocarcinoma	skos:closeMatch	NCIT:C8265	HumanCurated
MONDO:0019082	bullous pemphigoid	skos:closeMatch	NCIT:C34908	HumanCurated
MONDO:0019060	bone neoplasm	skos:closeMatch	NCIT:C12366	HumanCurated
MONDO:0010619	X-linked dominant hypophosphatemic rickets	skos:closeMatch	NCIT:C85234	HumanCurated
MONDO:0009669	spinal muscular atrophy, type 1	skos:closeMatch	NCIT:C85076	HumanCurated
MONDO:0009666	holocarboxylase synthetase deficiency	skos:closeMatch	NCIT:C99247	HumanCurated
MONDO:0009672	spinal muscular atrophy, type III	skos:closeMatch	NCIT:C85076	HumanCurated
MONDO:0003487	pseudoglandular squamous cell carcinoma	skos:closeMatch	NCIT:C4200	HumanCurated
MONDO:0005915	pityriasis versicolor	skos:closeMatch	NCIT:C112833	HumanCurated
MONDO:0005917	placenta disease	skos:closeMatch	NCIT:C27619	HumanCurated
MONDO:0017884	papillary renal cell carcinoma	skos:closeMatch	NCIT:C27890	HumanCurated
MONDO:0003222	central nervous system melanocytic neoplasm	skos:closeMatch	NCIT:C4661	HumanCurated
MONDO:0003202	pituitary gland basophilic carcinoma	skos:closeMatch	NCIT:C4150	HumanCurated
MONDO:0005872	nervous system cancer	skos:closeMatch	NCIT:C35562	HumanCurated
MONDO:0015074	thyroid tumor	skos:closeMatch	NCIT:C12400	HumanCurated
MONDO:0015067	neuroendocrine tumor of the colon, well differentiated, low or intermediate grade tumor	skos:closeMatch	NCIT:CN197360	HumanCurated
MONDO:0003143	angiokeratoma	skos:closeMatch	NCIT:C2874	HumanCurated
MONDO:0003144	medulloepithelioma	skos:closeMatch	NCIT:C66808	HumanCurated
MONDO:0005711	congenital diaphragmatic hernia	skos:closeMatch	NCIT:C34687	HumanCurated
MONDO:0005709	common cold	skos:closeMatch	NCIT:C78599	HumanCurated
MONDO:0003112	malignant gastric germ cell tumor	skos:closeMatch	NCIT:C6448	HumanCurated
MONDO:0005672	blastomycosis	skos:closeMatch	NCIT:C34428	HumanCurated
MONDO:0005615	plasmacytoma	skos:closeMatch	NCIT:C6932	HumanCurated
MONDO:0005648	aortic valve insufficiency	skos:closeMatch	NCIT:C50861	HumanCurated
MONDO:0005647	anogenital human papillomavirus infection	skos:closeMatch	NCIT:C2960	HumanCurated
MONDO:0005566	neonatal abstinence syndrome	skos:closeMatch	NCIT:C35808	HumanCurated
MONDO:0005560	brain disease	skos:closeMatch	NCIT:C26920	HumanCurated
MONDO:0005546	fibromyalgia	skos:closeMatch	NCIT:C50566	HumanCurated
MONDO:0005586	head and neck neoplasm	skos:closeMatch	NCIT:C12418	HumanCurated
MONDO:0005532	Crohn's colitis	skos:closeMatch	NCIT:C37262	HumanCurated
MONDO:0005512	malignant peritoneal mesothelioma	skos:closeMatch	NCIT:C9350	HumanCurated
MONDO:0005388	primary biliary cholangitis	skos:closeMatch	NCIT:C51225	HumanCurated
MONDO:0005380	osteonecrosis	skos:closeMatch	NCIT:C35517	HumanCurated
MONDO:0005380	osteonecrosis	skos:closeMatch	NCIT:C34404	HumanCurated
MONDO:0005380	osteonecrosis	skos:closeMatch	NCIT:C35226	HumanCurated
MONDO:0017376	reactive arthritis	skos:closeMatch	NCIT:C34975	HumanCurated
MONDO:0005446	cutaneous leishmaniasis	skos:closeMatch	NCIT:C34768	HumanCurated
MONDO:0005440	embryonal carcinoma	skos:closeMatch	NCIT:C8880	HumanCurated
MONDO:0005453	congenital heart disease	skos:closeMatch	NCIT:C34666	HumanCurated
MONDO:0005429	prion disease	skos:closeMatch	NCIT:C27585	HumanCurated
MONDO:0005461	endometrium adenocarcinoma	skos:closeMatch	NCIT:C6290	HumanCurated
MONDO:0005411	gallbladder cancer	skos:closeMatch	NCIT:C35676	HumanCurated
MONDO:0005283	retinal disease	skos:closeMatch	NCIT:C26875	HumanCurated
MONDO:0005304	biliary tract neoplasm	skos:closeMatch	NCIT:C12678	HumanCurated
MONDO:0005379	neurotic disorder	skos:closeMatch	NCIT:C34533	HumanCurated
MONDO:0020983	myocardial rupture	skos:closeMatch	NCIT:C34668	HumanCurated
MONDO:0005342	IgA glomerulonephritis	skos:closeMatch	NCIT:C35280	HumanCurated
MONDO:0020974	laryngeal granuloma	skos:closeMatch	NCIT:C3068	HumanCurated

