# curie_map:
#   MESH: http://identifiers.org/mesh/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2020-01-01'
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/release/v2021-09-03/mappings/mondo_closematch_mesh.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	match_type
MONDO:0002525	inherited lipid metabolism disorder	skos:closeMatch	MESH:D008052	HumanCurated
MONDO:0002516	digestive system cancer	skos:closeMatch	MESH:D004067	HumanCurated
MONDO:0002586	thymus cancer	skos:closeMatch	MESH:D013953	HumanCurated
MONDO:0002411	narcissistic personality disorder	skos:closeMatch	MESH:D010554	HumanCurated
MONDO:0002408	hereditary hyperbilirubinemia	skos:closeMatch	MESH:D006932	HumanCurated
MONDO:0002409	auditory system disease	skos:closeMatch	MESH:D004427	HumanCurated
MONDO:0002454	thyroid adenoma	skos:closeMatch	MESH:D013964	HumanCurated
MONDO:0002447	endometrial carcinoma	skos:closeMatch	MESH:D018269	HumanCurated
MONDO:0002443	bruxism	skos:closeMatch	MESH:D020186	HumanCurated
MONDO:0002443	bruxism	skos:closeMatch	MESH:D002012	HumanCurated
MONDO:0004910	mitral valve prolapse	skos:closeMatch	MESH:D008945	HumanCurated
MONDO:0004967	acute lymphoblastic leukemia	skos:closeMatch	MESH:D015452	HumanCurated
MONDO:0004967	acute lymphoblastic leukemia	skos:closeMatch	MESH:D054198	HumanCurated
MONDO:0004944	neurosyphilis	skos:closeMatch	MESH:D009494	HumanCurated
MONDO:0004992	cancer	skos:closeMatch	MESH:D009371	HumanCurated
MONDO:0004978	aortic stenosis	skos:closeMatch	MESH:D001024	HumanCurated
MONDO:0002317	central nervous system origin vertigo	skos:closeMatch	MESH:D014717	HumanCurated
MONDO:0002313	vernal conjunctivitis	skos:closeMatch	MESH:D003233	HumanCurated
MONDO:0004974	adrenal gland pheochromocytoma	skos:closeMatch	MESH:D010673	HumanCurated
MONDO:0002308	giant papillary conjunctivitis	skos:closeMatch	MESH:D003233	HumanCurated
MONDO:0004987	urinary bladder neoplasm	skos:closeMatch	MESH:D001749	HumanCurated
MONDO:0004986	urinary bladder carcinoma	skos:closeMatch	MESH:D001749	HumanCurated
MONDO:0004980	atopic eczema	skos:closeMatch	MESH:D003876	HumanCurated
MONDO:0004981	atrial fibrillation	skos:closeMatch	MESH:D001281	HumanCurated
MONDO:0004846	placental abruption	skos:closeMatch	MESH:D000033	HumanCurated
MONDO:0002285	pupil disease	skos:closeMatch	MESH:D011681	HumanCurated
MONDO:0014294	chromosome 15q11.2 deletion syndrome	skos:closeMatch	MESH:C557830	HumanCurated
MONDO:0002258	pharyngitis	skos:closeMatch	MESH:D010608	HumanCurated
MONDO:0002251	hepatitis	skos:closeMatch	MESH:D006521	HumanCurated
MONDO:0004893	hypertropia	skos:closeMatch	MESH:D013285	HumanCurated
MONDO:0010576	X-linked mixed deafness with perilymphatic gusher	skos:closeMatch	MESH:D006313	HumanCurated
MONDO:0010576	X-linked mixed deafness with perilymphatic gusher	skos:closeMatch	MESH:D006316	HumanCurated
MONDO:0009515	Norum disease	skos:closeMatch	MESH:D007863	HumanCurated
MONDO:0010565	red color blindness	skos:closeMatch	MESH:D003117	HumanCurated
MONDO:0010564	red-green color blindness	skos:closeMatch	MESH:D003117	HumanCurated
MONDO:0010556	X-linked chondrodysplasia punctata	skos:closeMatch	MESH:C002806	HumanCurated
MONDO:0009479	Johanson-Blizzard syndrome	skos:closeMatch	MESH:D003638	HumanCurated
MONDO:0010398	syndromic X-linked intellectual disability 14	skos:closeMatch	MESH:C537923	HumanCurated
MONDO:0000927	asymptomatic neurosyphilis	skos:closeMatch	MESH:D009494	HumanCurated
MONDO:0000994	malignant prostate phyllodes tumor	skos:closeMatch	MESH:C549759	HumanCurated
MONDO:0010315	T-B+ severe combined immunodeficiency due to gamma chain deficiency	skos:closeMatch	MESH:D053632	HumanCurated
MONDO:0022220	Parinaud syndrome	skos:closeMatch	MESH:D015835	HumanCurated
MONDO:0009251	fructose-1,6-bisphosphatase deficiency	skos:closeMatch	MESH:D015319	HumanCurated
MONDO:0022208	crystal arthropathy	skos:closeMatch	MESH:D000070657	HumanCurated
MONDO:0009282	multiple acyl-CoA dehydrogenase deficiency	skos:closeMatch	MESH:D054069	HumanCurated
MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	skos:closeMatch	MESH:D006011	HumanCurated
MONDO:0012817	Ewing sarcoma	skos:closeMatch	MESH:C563168	HumanCurated
MONDO:0000723	stutter disorder	skos:closeMatch	MESH:D013342	HumanCurated
MONDO:0000734	Ohdo syndrome and variants	skos:closeMatch	MESH:C536232	HumanCurated
MONDO:0010198	Wernicke-Korsakoff syndrome	skos:closeMatch	MESH:D020915	HumanCurated
MONDO:0010193	Weaver syndrome	skos:closeMatch	MESH:C562443	HumanCurated
MONDO:0000685	visual agnosia	skos:closeMatch	MESH:C531604	HumanCurated
MONDO:0000654	benign connective and soft tissue neoplasm	skos:closeMatch	MESH:D012983	HumanCurated
MONDO:0024677	pancreatic insulinoma	skos:closeMatch	MESH:D007516	HumanCurated
MONDO:0010028	sialuria	skos:closeMatch	MESH:D029461	HumanCurated
MONDO:0006588	nonepidermolytic palmoplantar keratoderma	skos:closeMatch	MESH:D015776	HumanCurated
MONDO:0006373	pituitary gland adenoma	skos:closeMatch	MESH:D010911	HumanCurated
MONDO:0006238	growth hormone-producing pituitary gland adenoma	skos:closeMatch	MESH:D049912	HumanCurated
MONDO:0006294	pleural cancer	skos:closeMatch	MESH:D010997	HumanCurated
MONDO:0006282	lymphangiosarcoma	skos:closeMatch	MESH:C537491	HumanCurated
MONDO:0021948	cutaneous tuberculosis	skos:closeMatch	MESH:D014382	HumanCurated
MONDO:0006329	olfactory neuroblastoma	skos:closeMatch	MESH:D018304	HumanCurated
MONDO:0018171	malignant germ cell tumor of ovary	skos:closeMatch	MESH:C562841	HumanCurated
MONDO:0021736	proctosigmoiditis	skos:closeMatch	MESH:D011350	HumanCurated
MONDO:0006206	fallopian tube carcinoma	skos:closeMatch	MESH:D005185	HumanCurated
MONDO:0008803	Antley-Bixler syndrome	skos:closeMatch	MESH:D054882	HumanCurated
MONDO:0008685	Wolff-Parkinson-white syndrome	skos:closeMatch	MESH:D014927	HumanCurated
MONDO:0006022	acidosis disorder	skos:closeMatch	MESH:D000138	HumanCurated
MONDO:0008656	benign paroxysmal positional nystagmus	skos:closeMatch	MESH:D065635	HumanCurated
MONDO:0006009	viral encephalitis	skos:closeMatch	MESH:D004671	HumanCurated
MONDO:0006055	sex cord-stromal tumor	skos:closeMatch	MESH:D018312	HumanCurated
MONDO:0008698	achalasia	skos:closeMatch	MESH:D004931	HumanCurated
MONDO:0008760	beta-ketothiolase deficiency	skos:closeMatch	MESH:C535818	HumanCurated
MONDO:0008575	nicotine dependence	skos:closeMatch	MESH:D012907	HumanCurated
MONDO:0008610	blue color blindness	skos:closeMatch	MESH:D003117	HumanCurated
MONDO:0008410	Scheuermann disease	skos:closeMatch	MESH:D012544	HumanCurated
MONDO:0011996	chronic myelogenous leukemia, BCR-ABL1 positive	skos:closeMatch	MESH:D015464	HumanCurated
MONDO:0011996	chronic myelogenous leukemia, BCR-ABL1 positive	skos:closeMatch	MESH:D015466	HumanCurated
MONDO:0004714	atrophic muscular disease	skos:closeMatch	MESH:D020966	HumanCurated
MONDO:0002181	exostosis	skos:closeMatch	MESH:D005096	HumanCurated
MONDO:0002184	drug-induced hepatitis	skos:closeMatch	MESH:D056487	HumanCurated
MONDO:0002158	fallopian tube cancer	skos:closeMatch	MESH:D005185	HumanCurated
MONDO:0004753	mechanical strabismus	skos:closeMatch	MESH:D013285	HumanCurated
MONDO:0004754	rectal prolapse	skos:closeMatch	MESH:D012005	HumanCurated
MONDO:0002108	thyroid cancer	skos:closeMatch	MESH:D013964	HumanCurated
MONDO:0016730	gangliocytoma	skos:closeMatch	MESH:D018305	HumanCurated
MONDO:0004737	homocystinuria	skos:closeMatch	MESH:D006712	HumanCurated
MONDO:0016722	pineoblastoma	skos:closeMatch	MESH:D010871	HumanCurated
MONDO:0004742	primary cerebellar degeneration	skos:closeMatch	MESH:D013132	HumanCurated
MONDO:0016715	ependymoblastoma	skos:closeMatch	MESH:D018242	HumanCurated
MONDO:0002132	skull cancer	skos:closeMatch	MESH:D012888	HumanCurated
MONDO:0002109	pituitary cancer	skos:closeMatch	MESH:D010911	HumanCurated
MONDO:0002050	depressive disorder	skos:closeMatch	MESH:D003863	HumanCurated
MONDO:0002095	vascular cancer	skos:closeMatch	MESH:D019043	HumanCurated
MONDO:0004617	recurrent hypersomnia	skos:closeMatch	MESH:D006970	HumanCurated
MONDO:0004672	fasciolopsiasis	skos:closeMatch	MESH:D014201	HumanCurated
MONDO:0002010	FG syndrome	skos:closeMatch	MESH:C537923	HumanCurated
MONDO:0004686	lattice corneal dystrophy	skos:closeMatch	MESH:C537935	HumanCurated
MONDO:0002027	avoidant personality disorder	skos:closeMatch	MESH:D010554	HumanCurated
MONDO:0016649	Warburg micro syndrome	skos:closeMatch	MESH:C536681	HumanCurated
MONDO:0016642	meningioma	skos:closeMatch	MESH:D008577	HumanCurated
MONDO:0002009	major depressive disorder	skos:closeMatch	MESH:D003863	HumanCurated
MONDO:0004666	metagonimiasis	skos:closeMatch	MESH:D014201	HumanCurated
MONDO:0100345	lactose intolerance	skos:closeMatch	MESH:D007787	HumanCurated
MONDO:0100347	carcinoid syndrome	skos:closeMatch	MESH:D008303	HumanCurated
MONDO:0004573	ariboflavinosis	skos:closeMatch	MESH:D012257	HumanCurated
MONDO:0004456	cocaine abuse	skos:closeMatch	MESH:D019970	HumanCurated
MONDO:0004335	digestive system disease	skos:closeMatch	MESH:D004066	HumanCurated
MONDO:0006999	tooth disease	skos:closeMatch	MESH:DO14076	HumanCurated
MONDO:0006992	syphilitic aortitis	skos:closeMatch	MESH:D013589	HumanCurated
MONDO:0016372	glossopharyngeal neuralgia	skos:closeMatch	MESH:D020435	HumanCurated
MONDO:0006947	renovascular hypertension	skos:closeMatch	MESH:D006978	HumanCurated
MONDO:0006953	Rh isoimmunization	skos:closeMatch	MESH:D012203	HumanCurated
MONDO:0018949	distal myopathy	skos:closeMatch	MESH:D049310	HumanCurated
MONDO:0100062	developmental and epileptic encephalopathy	skos:closeMatch	MESH:D013036	HumanCurated
MONDO:0004192	urethra cancer	skos:closeMatch	MESH:D014523	HumanCurated
MONDO:0004177	benign urethral neoplasm	skos:closeMatch	MESH:D014523	HumanCurated
MONDO:0006890	parathyroid gland adenoma	skos:closeMatch	MESH:D010282	HumanCurated
MONDO:0016227	hereditary episodic ataxia	skos:closeMatch	MESH:C580065	HumanCurated
MONDO:0018881	myelodysplastic syndrome	skos:closeMatch	MESH:D011289	HumanCurated
MONDO:0018852	achromatopsia	skos:closeMatch	MESH:D003117	HumanCurated
MONDO:0004279	glossopharyngeal motor neuropathy	skos:closeMatch	MESH:D020435	HumanCurated
MONDO:0016256	Hennekam syndrome	skos:closeMatch	MESH:C537255	HumanCurated
MONDO:0004209	cerebral primitive neuroectodermal tumor	skos:closeMatch	MESH:D018242	HumanCurated
MONDO:0006830	leukoplakia of penis	skos:closeMatch	MESH:D052798	HumanCurated
MONDO:0006847	malignant lymphatic vessel tumor	skos:closeMatch	MESH:D018190	HumanCurated
MONDO:0018690	Holmes-Adie syndrome	skos:closeMatch	MESH:D015845	HumanCurated
MONDO:0016070	hereditary gingival fibromatosis	skos:closeMatch	MESH:C562884	HumanCurated
MONDO:0018746	mucous membrane pemphigoid	skos:closeMatch	MESH:D010390	HumanCurated
MONDO:0006765	Fusobacterium infectious disease	skos:closeMatch	MESH:D005674	HumanCurated
MONDO:0006794	hypersensitivity vasculitis	skos:closeMatch	MESH:D018366	HumanCurated
MONDO:0006590	palmoplantar keratosis	skos:closeMatch	MESH:D007645	HumanCurated
MONDO:0018646	sclerosing cholangitis	skos:closeMatch	MESH:D015209	HumanCurated
MONDO:0006666	atrophy of thyroid	skos:closeMatch	MESH:D050033	HumanCurated
MONDO:0006639	adrenal cortex carcinoma	skos:closeMatch	MESH:D000306	HumanCurated
MONDO:0016022	early myoclonic encephalopathy	skos:closeMatch	MESH:D004831	HumanCurated
MONDO:0006609	seborrheic infantile dermatitis	skos:closeMatch	MESH:D063807	HumanCurated
MONDO:0001656	megaesophagus	skos:closeMatch	MESH:D004931	HumanCurated
MONDO:0001521	intermittent explosive disorder	skos:closeMatch	MESH:D007174	HumanCurated
MONDO:0001520	kleptomania	skos:closeMatch	MESH:D007174	HumanCurated
MONDO:0001584	ocular motility disease	skos:closeMatch	MESH:D015835	HumanCurated
MONDO:0001436	hemosiderosis	skos:closeMatch	MESH:D019190	HumanCurated
MONDO:0001336	familial hyperlipidemia	skos:closeMatch	MESH:D006951	HumanCurated
MONDO:0001370	pericardial effusion	skos:closeMatch	MESH:D010490	HumanCurated
MONDO:0001357	hypochromic anemia	skos:closeMatch	MESH:D000747	HumanCurated
MONDO:0003803	aortic valve disease	skos:closeMatch	MESH:C563178	HumanCurated
MONDO:0001265	schizophreniform disorder	skos:closeMatch	MESH:D011618	HumanCurated
MONDO:0001187	urinary bladder cancer	skos:closeMatch	MESH:D001749	HumanCurated
MONDO:0001186	depersonalization disorder	skos:closeMatch	MESH:D003861	HumanCurated
MONDO:0001185	dissociative amnesia	skos:closeMatch	MESH:D000647	HumanCurated
MONDO:0001195	spotted fever	skos:closeMatch	MESH:D000073605	HumanCurated
MONDO:0003781	bronchitis	skos:closeMatch	MESH:D029481	HumanCurated
MONDO:0001115	familial polycythemia	skos:closeMatch	MESH:C536842	HumanCurated
MONDO:0001162	impulse control disorder	skos:closeMatch	MESH:D007174	HumanCurated
MONDO:0001149	microcephaly	skos:closeMatch	MESH:D008831	HumanCurated
MONDO:0015797	UV-sensitive syndrome	skos:closeMatch	MESH:563466	HumanCurated
MONDO:0001152	amnestic disorder	skos:closeMatch	MESH:D000647	HumanCurated
MONDO:0003633	malignant mesenchymoma	skos:closeMatch	MESH:C535700	HumanCurated
MONDO:0001019	suppression amblyopia	skos:closeMatch	MESH:D000550	HumanCurated
MONDO:0001045	intestinal atresia	skos:closeMatch	MESH:D007409	HumanCurated
MONDO:0015691	hypereosinophilic syndrome	skos:closeMatch	MESH:D004802	HumanCurated
MONDO:0001059	gastric lymphoma	skos:closeMatch	MESH:C535648	HumanCurated
MONDO:0001020	amblyopia	skos:closeMatch	MESH:D000550	HumanCurated
MONDO:0003544	spinal cord cancer	skos:closeMatch	MESH:D013120	HumanCurated
MONDO:0003544	spinal cord cancer	skos:closeMatch	MESH:D013125	HumanCurated
MONDO:0003538	precursor lymphoblastic lymphoma/leukemia	skos:closeMatch	MESH:D054198	HumanCurated
MONDO:0015540	hemophagocytic syndrome	skos:closeMatch	MESH:D051359	HumanCurated
MONDO:0008231	Peyronie disease	skos:closeMatch	MESH:D010411	HumanCurated
MONDO:0008171	nephrolithiasis	skos:closeMatch	MESH:D007669	HumanCurated
MONDO:0021003	polydactyly	skos:closeMatch	MESH:C562429	HumanCurated
MONDO:0011612	glycine encephalopathy	skos:closeMatch	MESH:D020158	HumanCurated
MONDO:0011438	acne	skos:closeMatch	MESH:D000152	HumanCurated
MONDO:0011382	sickle cell anemia	skos:closeMatch	MESH:D006450	HumanCurated
MONDO:0001821	hypoactive sexual desire disorder	skos:closeMatch	MESH:D020018	HumanCurated
MONDO:0001828	acquired color blindness	skos:closeMatch	MESH:D003117	HumanCurated
MONDO:0011122	obesity disorder	skos:closeMatch	MESH:D009765	HumanCurated
MONDO:0011128	Sheldon-hall syndrome	skos:closeMatch	MESH:C538400	HumanCurated
MONDO:0001700	megaloblastic anemia	skos:closeMatch	MESH:D000749	HumanCurated
MONDO:0001712	alexia	skos:closeMatch	MESH:D004410	HumanCurated
MONDO:0001703	color vision disorder	skos:closeMatch	MESH:D003117	HumanCurated
MONDO:0011193	cone dystrophy 3	skos:closeMatch	MESH:C566579	HumanCurated
MONDO:0005164	fibrosarcoma	skos:closeMatch	MESH:D018218	HumanCurated
MONDO:0005160	aortic aneurysm	skos:closeMatch	MESH:D001014	HumanCurated
MONDO:0005160	aortic aneurysm	skos:closeMatch	MESH:D001019	HumanCurated
MONDO:0017136	omodysplasia	skos:closeMatch	MESH:C537746	HumanCurated
MONDO:0005153	cervical adenocarcinoma	skos:closeMatch	MESH:D002583	HumanCurated
MONDO:0005186	cocaine dependence	skos:closeMatch	MESH:D019970	HumanCurated
MONDO:0017178	osteochondritis dissecans	skos:closeMatch	MESH:D010007	HumanCurated
MONDO:0005192	exocrine pancreatic carcinoma	skos:closeMatch	MESH:C562463	HumanCurated
MONDO:0007868	hyperekplexia 1	skos:closeMatch	MESH:D000071017	HumanCurated
MONDO:0007818	Hyper-IgE recurrent infection syndrome 1	skos:closeMatch	MESH:D007589	HumanCurated
MONDO:0007803	multiple system atrophy	skos:closeMatch	MESH:D012791	HumanCurated
MONDO:0005051	invasive lobular breast carcinoma	skos:closeMatch	MESH:D018275	HumanCurated
MONDO:0005028	esophageal adenocarcinoma	skos:closeMatch	MESH:C562730	HumanCurated
MONDO:0005026	endometrioid adenocarcinoma	skos:closeMatch	MESH:D018269	HumanCurated
MONDO:0005020	intestinal disease	skos:closeMatch	MESH:D004066	HumanCurated
MONDO:0005035	ganglioneuroblastoma	skos:closeMatch	MESH:D018305	HumanCurated
MONDO:0005081	preeclampsia	skos:closeMatch	MESH:D014115	HumanCurated
MONDO:0005084	mental disorder	skos:closeMatch	MESH:D011618	HumanCurated
MONDO:0005095	spondyloarthropathy	skos:closeMatch	MESH:D025242	HumanCurated
MONDO:0005090	schizophrenia	skos:closeMatch	MESH:D012559	HumanCurated
MONDO:0005075	thyroid gland papillary carcinoma	skos:closeMatch	MESH:C536915	HumanCurated
MONDO:0005137	nutritional disorder	skos:closeMatch	MESH:D044342	HumanCurated
MONDO:0005106	lipoma	skos:closeMatch	MESH:D018205	HumanCurated
MONDO:0005111	Epstein-Barr virus infection	skos:closeMatch	MESH:D014412	HumanCurated
MONDO:0007576	esophageal cancer	skos:closeMatch	MESH:D004938	HumanCurated
MONDO:0007573	acute erythroleukemia, familial	skos:closeMatch	MESH:C535673	HumanCurated
MONDO:0019591	panhypopituitarism	skos:closeMatch	MESH:C580003	HumanCurated
MONDO:0005004	clear cell adenocarcinoma	skos:closeMatch	MESH:D008649	HumanCurated
MONDO:0005012	cutaneous melanoma	skos:closeMatch	MESH:C562393	HumanCurated
MONDO:0005011	Crohn disease	skos:closeMatch	MESH:D003424	HumanCurated
MONDO:0005010	coronary artery disease	skos:closeMatch	MESH:D003327	HumanCurated
MONDO:0019632	Lyme disease	skos:closeMatch	MESH:D020852	HumanCurated
MONDO:0007477	3-M syndrome	skos:closeMatch	MESH:C535725	HumanCurated
MONDO:0007488	Lewy body dementia	skos:closeMatch	MESH:D020961	HumanCurated
MONDO:0019508	van der Woude syndrome	skos:closeMatch	MESH:C563529	HumanCurated
MONDO:0020380	autosomal dominant cerebellar ataxia	skos:closeMatch	MESH:D020754	HumanCurated
MONDO:0019306	congenital non-bullous ichthyosiform erythroderma	skos:closeMatch	MESH:D016113	HumanCurated
MONDO:0020364	posterior polymorphous corneal dystrophy	skos:closeMatch	MESH:C562745	HumanCurated
MONDO:0007295	rolandic epilepsy	skos:closeMatch	MESH:D019305	HumanCurated
MONDO:0020290	atrioventricular septal defect	skos:closeMatch	MESH:D004694	HumanCurated
MONDO:0009861	phenylketonuria	skos:closeMatch	MESH:D017042	HumanCurated
MONDO:0007263	cardiac rhythm disease	skos:closeMatch	MESH:D001145	HumanCurated
MONDO:0007264	sudden cardiac arrest	skos:closeMatch	MESH:D016757	HumanCurated
MONDO:0007256	hepatocellular carcinoma	skos:closeMatch	MESH:D008113	HumanCurated
MONDO:0009971	newborn respiratory distress syndrome	skos:closeMatch	MESH:D006819	HumanCurated
MONDO:0019149	cholesteryl ester storage disease	skos:closeMatch	MESH:D015217	HumanCurated
MONDO:0009807	osteosarcoma	skos:closeMatch	MESH:D018213	HumanCurated
MONDO:0010826	childhood absence epilepsy	skos:closeMatch	MESH:D004832	HumanCurated
MONDO:0019025	extracutaneous mastocytoma	skos:closeMatch	MESH:D034801	HumanCurated
MONDO:0019012	Carpenter syndrome	skos:closeMatch	MESH:C563187	HumanCurated
MONDO:0007033	abducens nerve palsy	skos:closeMatch	MESH:D020434	HumanCurated
MONDO:0009669	spinal muscular atrophy, type 1	skos:closeMatch	MESH:D014897	HumanCurated
MONDO:0007005	ulcerative proctosigmoiditis	skos:closeMatch	MESH:D011350	HumanCurated
MONDO:0009672	spinal muscular atrophy, type III	skos:closeMatch	MESH:D014897	HumanCurated
MONDO:0010654	Partington syndrome	skos:closeMatch	MESH:C562446	HumanCurated
MONDO:0009710	myotonia congenita	skos:closeMatch	MESH:D009224	HumanCurated
MONDO:0003424	oncocytic adenoma	skos:closeMatch	MESH:D018249	HumanCurated
MONDO:0003417	internuclear ophthalmoplegia	skos:closeMatch	MESH:D015835	HumanCurated
MONDO:0003441	dystonic disorder	skos:closeMatch	MESH:D004421	HumanCurated
MONDO:0003454	conjunctival cancer	skos:closeMatch	MESH:D003230	HumanCurated
MONDO:0005917	placenta disease	skos:closeMatch	MESH:NoID	HumanCurated
MONDO:0005936	recurrent pneumonia	skos:closeMatch	MESH:D009165	HumanCurated
MONDO:0005905	periodic limb movement disorder	skos:closeMatch	MESH:D020189	HumanCurated
MONDO:0017991	Takayasu arteritis	skos:closeMatch	MESH:D001015	HumanCurated
MONDO:0005982	tinea infection	skos:closeMatch	MESH:D014005	HumanCurated
MONDO:0015306	Lemierre syndrome	skos:closeMatch	MESH:D005674	HumanCurated
MONDO:0005803	hyperinsulinemic hypoglycemia	skos:closeMatch	MESH:D046768	HumanCurated
MONDO:0005815	pancreatic neuroendocrine neoplasm	skos:closeMatch	MESH:D007516	HumanCurated
MONDO:0003274	thoracic cancer	skos:closeMatch	MESH:D013899	HumanCurated
MONDO:0003249	pineal gland cancer	skos:closeMatch	MESH:D010871	HumanCurated
MONDO:0015288	herpes simplex virus keratitis	skos:closeMatch	MESH:D007635	HumanCurated
MONDO:0015288	herpes simplex virus keratitis	skos:closeMatch	MESH:D016849	HumanCurated
MONDO:0015267	Feingold syndrome	skos:closeMatch	MESH:C537734	HumanCurated
MONDO:0015265	bronchiolitis obliterans with obstructive pulmonary disease	skos:closeMatch	MESH:D001989	HumanCurated
MONDO:0017827	malignant peripheral nerve sheath tumor	skos:closeMatch	MESH:D009442	HumanCurated
MONDO:0005821	late congenital syphilis	skos:closeMatch	MESH:D009494	HumanCurated
MONDO:0017813	van Maldergem syndrome	skos:closeMatch	MESH:C536530	HumanCurated
MONDO:0005831	lymph node tuberculosis	skos:closeMatch	MESH:D018601	HumanCurated
MONDO:0005833	lymphatic system disease	skos:closeMatch	MESH:NoID	HumanCurated
MONDO:0003227	prosopagnosia	skos:closeMatch	MESH:D020238	HumanCurated
MONDO:0005899	parotid disease	skos:closeMatch	MESH:NoID	HumanCurated
MONDO:0005864	muscle cancer	skos:closeMatch	MESH:D009217	HumanCurated
MONDO:0005872	nervous system cancer	skos:closeMatch	MESH:D009380	HumanCurated
MONDO:0015075	thyroid gland carcinoma	skos:closeMatch	MESH:D013964	HumanCurated
MONDO:0003144	medulloepithelioma	skos:closeMatch	MESH:D018242	HumanCurated
MONDO:0003157	disappearing bone disease	skos:closeMatch	MESH:D010015	HumanCurated
MONDO:0005783	hemopericardium	skos:closeMatch	MESH:D010490	HumanCurated
MONDO:0005718	Coronaviridae infectious disease	skos:closeMatch	MESH:D003333	HumanCurated
MONDO:0005728	diaphragm disease	skos:closeMatch	MESH:NoID	HumanCurated
MONDO:0005711	congenital diaphragmatic hernia	skos:closeMatch	MESH:D065630	HumanCurated
MONDO:0005711	congenital diaphragmatic hernia	skos:closeMatch	MESH:D006548	HumanCurated
MONDO:0005769	geniculate herpes zoster	skos:closeMatch	MESH:D016697	HumanCurated
MONDO:0005771	geographic tongue	skos:closeMatch	MESH:D005929	HumanCurated
MONDO:0005746	enterobiasis	skos:closeMatch	MESH:D010123	HumanCurated
MONDO:0005744	yolk sac tumor	skos:closeMatch	MESH:D018240	HumanCurated
MONDO:0017719	gangliosidosis	skos:closeMatch	MESH:D005733	HumanCurated
MONDO:0003038	dysgraphia	skos:closeMatch	MESH:D000381	HumanCurated
MONDO:0005696	central nervous system tuberculosis	skos:closeMatch	MESH:D016862	HumanCurated
MONDO:0003005	macular retinal edema	skos:closeMatch	MESH:D008269	HumanCurated
MONDO:0003060	biliary tract cancer	skos:closeMatch	MESH:D001661	HumanCurated
MONDO:0005642	atopic conjunctivitis	skos:closeMatch	MESH:D003233	HumanCurated
MONDO:0005651	arenavirus hemorrhagic fever	skos:closeMatch	MESH:D006478	HumanCurated
MONDO:0005627	head and neck cancer	skos:closeMatch	MESH:D006258	HumanCurated
MONDO:0017582	pituitary adenocarcinoma	skos:closeMatch	MESH:D010911	HumanCurated
MONDO:0005590	breast ductal adenocarcinoma	skos:closeMatch	MESH:D044584	HumanCurated
MONDO:0005532	Crohn's colitis	skos:closeMatch	MESH:D003424	HumanCurated
