# curie_map:
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2018-06-14'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_ncit.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2024-08-06/mappings/mondo_hasdbxref_ncit.sssom.tsv
# object_source: http://purl.obolibrary.org/obo/ncit.owl
# object_source_version: http://purl.obolibrary.org/obo/ncit/releases/2018-06-14/ncit.owl
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0000397	ataxic cerebral palsy	oboInOwl:hasDbXref	NCIT:C97168	Ataxic Cerebral Palsy	semapv:ManualMappingCuration
MONDO:0000400	mixed cerebral palsy	oboInOwl:hasDbXref	NCIT:C97177	Mixed Cerebral Palsy	semapv:ManualMappingCuration
MONDO:0000402	small cell carcinoma	oboInOwl:hasDbXref	NCIT:C3915	Small Cell Neuroendocrine Carcinoma	semapv:ManualMappingCuration
MONDO:0000402	small cell carcinoma	oboInOwl:hasDbXref	NCIT:C4099	Small Cell Intermediate Cell Carcinoma	semapv:ManualMappingCuration
MONDO:0000408	fetal alcohol spectrum disorder	oboInOwl:hasDbXref	NCIT:C92780	Fetal Alcohol Spectrum Disorder	semapv:ManualMappingCuration
MONDO:0000409	chorioamnionitis	oboInOwl:hasDbXref	NCIT:C26720	Chorioamnionitis	semapv:ManualMappingCuration
MONDO:0000410	funisitis	oboInOwl:hasDbXref	NCIT:C97077	Funisitis	semapv:ManualMappingCuration
MONDO:0000425	X-linked disease	oboInOwl:hasDbXref	NCIT:C85865	X-Linked Inherited Disorder	semapv:ManualMappingCuration
MONDO:0000430	mature T-cell and NK-cell non-Hodgkin lymphoma	oboInOwl:hasDbXref	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	semapv:ManualMappingCuration
MONDO:0000432	lymphoplasmacytic lymphoma	oboInOwl:hasDbXref	NCIT:C3212	Lymphoplasmacytic Lymphoma	semapv:ManualMappingCuration
MONDO:0000437	cerebellar ataxia	oboInOwl:hasDbXref	NCIT:C82341	Spinocerebellar Ataxia	semapv:ManualMappingCuration
MONDO:0000447	autosomal dominant polycystic liver disease	oboInOwl:hasDbXref	NCIT:C82833	Polycystic Liver Disease	semapv:ManualMappingCuration
MONDO:0000448	paraganglioma	oboInOwl:hasDbXref	NCIT:C3308	Paraganglioma	semapv:ManualMappingCuration
MONDO:0000453	short QT syndrome	oboInOwl:hasDbXref	NCIT:C71060	Short QT Syndrome	semapv:ManualMappingCuration
MONDO:0000457	classical glioblastoma	oboInOwl:hasDbXref	NCIT:C111694	Classical Glioblastoma	semapv:ManualMappingCuration
MONDO:0000458	proneural glioblastoma	oboInOwl:hasDbXref	NCIT:C111692	Proneural Glioblastoma	semapv:ManualMappingCuration
MONDO:0000459	mesenchymal glioblastoma	oboInOwl:hasDbXref	NCIT:C111695	Mesenchymal Glioblastoma	semapv:ManualMappingCuration
MONDO:0000460	neural glioblastoma	oboInOwl:hasDbXref	NCIT:C111693	Neural Glioblastoma	semapv:ManualMappingCuration
MONDO:0000466	first-degree atrioventricular block	oboInOwl:hasDbXref	NCIT:C62015	AV Block First Degree	semapv:ManualMappingCuration
MONDO:0000467	second-degree atrioventricular block	oboInOwl:hasDbXref	NCIT:C111119	AV Block Second Degree	semapv:ManualMappingCuration
MONDO:0000468	third-degree atrioventricular block	oboInOwl:hasDbXref	NCIT:C50501	Complete Atrioventricular Block	semapv:ManualMappingCuration
MONDO:0000471	tricuspid valve disorder	oboInOwl:hasDbXref	NCIT:C78649	Tricuspid Valve Disorder	semapv:ManualMappingCuration
MONDO:0000473	arterial disorder	oboInOwl:hasDbXref	NCIT:C35317	Arterial Disorder	semapv:ManualMappingCuration
MONDO:0000481	cervical dystonia	oboInOwl:hasDbXref	NCIT:C85072	Spasmodic Torticollis	semapv:ManualMappingCuration
MONDO:0000490	glomerulosclerosis	oboInOwl:hasDbXref	NCIT:C120888	Glomerulosclerosis	semapv:ManualMappingCuration
MONDO:0000495	oppositional defiant disorder	oboInOwl:hasDbXref	NCIT:C92565	Oppositional Defiant Disorder	semapv:ManualMappingCuration
MONDO:0000496	hemorrhagic cystitis	oboInOwl:hasDbXref	NCIT:C114666	Hemorrhagic Cystitis	semapv:ManualMappingCuration
MONDO:0000497	pyometritis	oboInOwl:hasDbXref	NCIT:C121207	Pyometra	semapv:ManualMappingCuration
MONDO:0000500	tongue squamous cell carcinoma	oboInOwl:hasDbXref	NCIT:C4648	Tongue Squamous Cell Carcinoma	semapv:ManualMappingCuration
MONDO:0000502	villous adenoma	oboInOwl:hasDbXref	NCIT:C7399	Villous Adenoma	semapv:ManualMappingCuration
MONDO:0000503	lung adenocarcinoma in situ	oboInOwl:hasDbXref	NCIT:C136486	Lung Adenocarcinoma In Situ	semapv:ManualMappingCuration
MONDO:0000503	lung adenocarcinoma in situ	oboInOwl:hasDbXref	NCIT:C8748	Stage 0 Lung Adenosquamous Carcinoma AJCC v6 and v7	semapv:ManualMappingCuration
MONDO:0000520	parietal lobe ependymal tumor	oboInOwl:hasDbXref	NCIT:C131575	Parietal Lobe Ependymal Tumor	semapv:ManualMappingCuration
MONDO:0000521	salivary gland carcinoma	oboInOwl:hasDbXref	NCIT:C9272	Salivary Gland Carcinoma	semapv:ManualMappingCuration
MONDO:0000525	cecum villous adenoma	oboInOwl:hasDbXref	NCIT:C5520	Cecum Villous Adenoma	semapv:ManualMappingCuration
MONDO:0000527	colon adenoma	oboInOwl:hasDbXref	NCIT:C3864	Colon Adenoma	semapv:ManualMappingCuration
MONDO:0000530	rectum adenoma	oboInOwl:hasDbXref	NCIT:C5546	Rectal Adenoma	semapv:ManualMappingCuration
MONDO:0000536	pharyngeal squamous cell carcinoma	oboInOwl:hasDbXref	NCIT:C102872	Pharyngeal Squamous Cell Carcinoma	semapv:ManualMappingCuration
MONDO:0000540	small intestinal neuroendocrine tumor G1	oboInOwl:hasDbXref	NCIT:C4638	Small Intestinal Neuroendocrine Tumor G1	semapv:ManualMappingCuration
MONDO:0000541	jejunal adenocarcinoma	oboInOwl:hasDbXref	NCIT:C181158	Jejunal Adenocarcinoma	semapv:ManualMappingCuration
MONDO:0000543	ovarian melanoma	oboInOwl:hasDbXref	NCIT:C178441	Ovarian Melanoma	semapv:ManualMappingCuration
MONDO:0000544	mucosal melanoma	oboInOwl:hasDbXref	NCIT:C114828	Mucosal Melanoma	semapv:ManualMappingCuration
MONDO:0000548	ovarian clear cell cancer	oboInOwl:hasDbXref	NCIT:C40077	Malignant Ovarian Clear Cell Tumor	semapv:ManualMappingCuration
MONDO:0000550	extra-adrenal sympathetic paraganglioma	oboInOwl:hasDbXref	NCIT:C48576	Extra-Adrenal Sympathetic Paraganglioma	semapv:ManualMappingCuration
MONDO:0000552	breast lobular carcinoma	oboInOwl:hasDbXref	NCIT:C3771	Breast Lobular Carcinoma	semapv:ManualMappingCuration
MONDO:0000554	endocervical adenocarcinoma	oboInOwl:hasDbXref	NCIT:C127907	Endocervical Adenocarcinoma, Usual-Type	semapv:ManualMappingCuration
MONDO:0000565	infective endocarditis	oboInOwl:hasDbXref	NCIT:C78265	Infective Endocarditis	semapv:ManualMappingCuration
MONDO:0000577	congenital anemia	oboInOwl:hasDbXref	NCIT:C35228	Congenital Anemia	semapv:ManualMappingCuration
MONDO:0000594	pervasive developmental disorder	oboInOwl:hasDbXref	NCIT:C97179	Pervasive Developmental Disorder	semapv:ManualMappingCuration
MONDO:0000595	sexual and gender identity disorders	oboInOwl:hasDbXref	NCIT:C92202	Sexual and Gender Identity Disorders	semapv:ManualMappingCuration
MONDO:0000605	hypersensitivity reaction disease	oboInOwl:hasDbXref	NCIT:C3114	Hypersensitivity	semapv:ManualMappingCuration
MONDO:0000607	primary cutaneous T-cell non-Hodgkin lymphoma	oboInOwl:hasDbXref	NCIT:C3467	Primary Cutaneous T-Cell Non-Hodgkin Lymphoma	semapv:ManualMappingCuration
MONDO:0000618	Her2-receptor negative breast cancer	oboInOwl:hasDbXref	NCIT:C168519	HER2-Negative Breast Carcinoma	semapv:ManualMappingCuration
MONDO:0000620	breast benign neoplasm	oboInOwl:hasDbXref	NCIT:C4505	Benign Breast Neoplasm	semapv:ManualMappingCuration
MONDO:0000624	benign female reproductive system neoplasm	oboInOwl:hasDbXref	NCIT:C4934	Benign Female Reproductive System Neoplasm	semapv:ManualMappingCuration
MONDO:0000625	benign male reproductive system neoplasm	oboInOwl:hasDbXref	NCIT:C4777	Benign Male Reproductive System Neoplasm	semapv:ManualMappingCuration
MONDO:0000627	benign endocrine neoplasm	oboInOwl:hasDbXref	NCIT:C4621	Benign Endocrine Neoplasm	semapv:ManualMappingCuration
MONDO:0000631	bone benign neoplasm	oboInOwl:hasDbXref	NCIT:C4880	Benign Bone Neoplasm	semapv:ManualMappingCuration
MONDO:0000632	uterine benign neoplasm	oboInOwl:hasDbXref	NCIT:C3609	Benign Uterine Neoplasm	semapv:ManualMappingCuration
MONDO:0000634	thoracic benign neoplasm	oboInOwl:hasDbXref	NCIT:C4565	Benign Thoracic Neoplasm	semapv:ManualMappingCuration
MONDO:0000640	central nervous system primitive neuroectodermal neoplasm	oboInOwl:hasDbXref	NCIT:C5398	Central Nervous System Embryonal Tumor, Not Otherwise Specified	semapv:ManualMappingCuration
MONDO:0000643	vulvar benign neoplasm	oboInOwl:hasDbXref	NCIT:C3611	Benign Vulvar Neoplasm	semapv:ManualMappingCuration
MONDO:0000644	cervical benign neoplasm	oboInOwl:hasDbXref	NCIT:C3607	Benign Cervical Neoplasm	semapv:ManualMappingCuration
MONDO:0000645	fallopian tube benign neoplasm	oboInOwl:hasDbXref	NCIT:C4517	Benign Fallopian Tube Neoplasm	semapv:ManualMappingCuration
MONDO:0000646	ovarian benign neoplasm	oboInOwl:hasDbXref	NCIT:C2895	Benign Ovarian Neoplasm	semapv:ManualMappingCuration
MONDO:0000647	benign vaginal neoplasm	oboInOwl:hasDbXref	NCIT:C3610	Benign Vaginal Neoplasm	semapv:ManualMappingCuration
MONDO:0000648	nervous system benign neoplasm	oboInOwl:hasDbXref	NCIT:C4789	Benign Nervous System Neoplasm	semapv:ManualMappingCuration
MONDO:0000650	peritoneal benign neoplasm	oboInOwl:hasDbXref	NCIT:C8612	Benign Peritoneal Neoplasm	semapv:ManualMappingCuration
MONDO:0000651	obsolete thoracic disorder	oboInOwl:hasDbXref	NCIT:C35742	Thoracic Disorder	semapv:ManualMappingCuration
MONDO:0000654	benign connective and soft tissue neoplasm	oboInOwl:hasDbXref	NCIT:C3377	Soft Tissue Neoplasm	semapv:ManualMappingCuration
MONDO:0000654	benign connective and soft tissue neoplasm	oboInOwl:hasDbXref	NCIT:C53684	Benign Connective and Soft Tissue Neoplasm	semapv:ManualMappingCuration
MONDO:0000665	apraxia	oboInOwl:hasDbXref	NCIT:C180557	Apraxia	semapv:ManualMappingCuration
MONDO:0000675	pain agnosia	oboInOwl:hasDbXref	NCIT:C125664	Pain Agnosia	semapv:ManualMappingCuration
MONDO:0000685	visual agnosia	oboInOwl:hasDbXref	NCIT:C35276	Visual Agnosia	semapv:ManualMappingCuration
MONDO:0000688	inborn organic aciduria	oboInOwl:hasDbXref	NCIT:C101334	Organic Acid Metabolism Disorder	semapv:ManualMappingCuration
MONDO:0000700	familial hemiplegic migraine	oboInOwl:hasDbXref	NCIT:C117009	Familial Hemiplegic Migraine	semapv:ManualMappingCuration
MONDO:0000702	microscopic colitis	oboInOwl:hasDbXref	NCIT:C38504	Microscopic Colitis	semapv:ManualMappingCuration
MONDO:0000703	collagenous colitis	oboInOwl:hasDbXref	NCIT:C27021	Collagenous Colitis	semapv:ManualMappingCuration
MONDO:0000704	lymphocytic colitis	oboInOwl:hasDbXref	NCIT:C27147	Lymphocytic Colitis	semapv:ManualMappingCuration
MONDO:0000705	Clostridium difficile colitis	oboInOwl:hasDbXref	NCIT:C35286	Clostridium difficile Colitis	semapv:ManualMappingCuration
MONDO:0000709	Crohn ileitis	oboInOwl:hasDbXref	NCIT:C35329	Crohn Ileitis	semapv:ManualMappingCuration
MONDO:0000722	non-syndromic synpolydactyly	oboInOwl:hasDbXref	NCIT:C75003	Synpolydactyly	semapv:ManualMappingCuration
MONDO:0000723	stutter disorder	oboInOwl:hasDbXref	NCIT:C35043	Stutter	semapv:ManualMappingCuration
MONDO:0000728	ptosis	oboInOwl:hasDbXref	NCIT:C27298	Ptosis	semapv:ManualMappingCuration
MONDO:0000736	dyschromatosis universalis hereditaria	oboInOwl:hasDbXref	NCIT:C173131	Dyschromatosis Universalis Hereditaria	semapv:ManualMappingCuration
MONDO:0000739	uvulitis	oboInOwl:hasDbXref	NCIT:C128385	Uvulitis	semapv:ManualMappingCuration
MONDO:0000741	angular cheilitis	oboInOwl:hasDbXref	NCIT:C112198	Angular Cheilitis	semapv:ManualMappingCuration
MONDO:0000743	oral hairy leukoplakia	oboInOwl:hasDbXref	NCIT:C3722	Oral Cavity Hairy Leukoplakia	semapv:ManualMappingCuration
MONDO:0000744	lung abscess	oboInOwl:hasDbXref	NCIT:C99090	Lung Abscess	semapv:ManualMappingCuration
MONDO:0000746	obsolete inguinal hernia	oboInOwl:hasDbXref	NCIT:C34690	Inguinal Hernia	semapv:ManualMappingCuration
MONDO:0000747	obsolete umbilical hernia	oboInOwl:hasDbXref	NCIT:C118375	Umbilical Hernia	semapv:ManualMappingCuration
MONDO:0000747	obsolete umbilical hernia	oboInOwl:hasDbXref	NCIT:C98997	Omphalocele	semapv:ManualMappingCuration
MONDO:0000748	mastoiditis	oboInOwl:hasDbXref	NCIT:C128368	Mastoiditis	semapv:ManualMappingCuration
MONDO:0000751	cervical polyp	oboInOwl:hasDbXref	NCIT:C2939	Cervical Polyp	semapv:ManualMappingCuration
MONDO:0000754	anal fistula	oboInOwl:hasDbXref	NCIT:C60785	Anorectal Fistula	semapv:ManualMappingCuration
MONDO:0000755	ectopic pregnancy	oboInOwl:hasDbXref	NCIT:C34945	Ectopic Pregnancy	semapv:ManualMappingCuration
MONDO:0000758	bacillary angiomatosis	oboInOwl:hasDbXref	NCIT:C3477	Bacillary Angiomatosis	semapv:ManualMappingCuration
MONDO:0000770	obsolete shellfish allergy	oboInOwl:hasDbXref	NCIT:C172320	Shellfish Allergy	semapv:ManualMappingCuration
MONDO:0000778	obsolete fruit allergy	oboInOwl:hasDbXref	NCIT:C172316	Fruit Allergy	semapv:ManualMappingCuration
MONDO:0000795	obsolete penicillin allergy	oboInOwl:hasDbXref	NCIT:C34911	Penicillin Allergy	semapv:ManualMappingCuration
MONDO:0000814	B-cell adult acute lymphocytic leukemia	oboInOwl:hasDbXref	NCIT:C9143	Adult B Acute Lymphoblastic Leukemia	semapv:ManualMappingCuration
MONDO:0000816	abdominal obesity-metabolic syndrome	oboInOwl:hasDbXref	NCIT:C84442	Metabolic Syndrome	semapv:ManualMappingCuration
MONDO:0000819	anencephaly	oboInOwl:hasDbXref	NCIT:C84560	Anencephaly	semapv:ManualMappingCuration
MONDO:0000820	cerebral cavernous malformation	oboInOwl:hasDbXref	NCIT:C84626	Cerebral Cavernous Malformation	semapv:ManualMappingCuration
MONDO:0000827	salmonellosis	oboInOwl:hasDbXref	NCIT:C157974	Salmonellosis	semapv:ManualMappingCuration
MONDO:0000831	thrombotic disease	oboInOwl:hasDbXref	NCIT:C26891	Thrombosis	semapv:ManualMappingCuration
MONDO:0000839	obsolete congenital abnormality	oboInOwl:hasDbXref	NCIT:C2849	Congenital Abnormality	semapv:ManualMappingCuration
MONDO:0000845	fibrous dysplasia	oboInOwl:hasDbXref	NCIT:C34609	Fibrous Dysplasia	semapv:ManualMappingCuration
MONDO:0000859	spina bifida occulta	oboInOwl:hasDbXref	NCIT:C101044	Spina Bifida Occulta	semapv:ManualMappingCuration
MONDO:0000866	hereditary myoglobinuria	oboInOwl:hasDbXref	NCIT:C114705	Myoglobinuria	semapv:ManualMappingCuration
MONDO:0000870	childhood acute lymphoblastic leukemia	oboInOwl:hasDbXref	NCIT:C3168	Childhood Acute Lymphoblastic Leukemia	semapv:ManualMappingCuration
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	oboInOwl:hasDbXref	NCIT:C7953	Childhood T Acute Lymphoblastic Leukemia	semapv:ManualMappingCuration
MONDO:0000872	B-cell childhood acute lymphoblastic leukemia	oboInOwl:hasDbXref	NCIT:C9140	Childhood B Acute Lymphoblastic Leukemia	semapv:ManualMappingCuration
MONDO:0000873	lymphoblastic lymphoma	oboInOwl:hasDbXref	NCIT:C9360	Lymphoblastic Lymphoma	semapv:ManualMappingCuration
MONDO:0000874	T-cell childhood lymphoblastic lymphoma	oboInOwl:hasDbXref	NCIT:C7210	Childhood T Lymphoblastic Lymphoma	semapv:ManualMappingCuration
MONDO:0000875	adult acute monocytic leukemia	oboInOwl:hasDbXref	NCIT:C8263	Adult Acute Monocytic Leukemia	semapv:ManualMappingCuration
MONDO:0000878	cytomegalovirus retinitis	oboInOwl:hasDbXref	NCIT:C50521	Cytomegaloviral Retinitis	semapv:ManualMappingCuration
MONDO:0000884	myeloid and lymphoid neoplasms associated with FGFR1 abnormalities	oboInOwl:hasDbXref	NCIT:C84277	Myeloid/Lymphoid Neoplasms with FGFR1 Rearrangement	semapv:ManualMappingCuration
MONDO:0000888	gastrointestinal mucositis	oboInOwl:hasDbXref	NCIT:C3853	Gastrointestinal Mucositis	semapv:ManualMappingCuration
MONDO:0000892	colon medullary carcinoma	oboInOwl:hasDbXref	NCIT:C60641	Colon Medullary Carcinoma	semapv:ManualMappingCuration
MONDO:0000893	mixed mucinous and nonmucinous bronchioloalveolar adenocarcinoma	oboInOwl:hasDbXref	NCIT:C7270	Minimally Invasive Lung Mixed Non-Mucinous and Mucinous Adenocarcinoma	semapv:ManualMappingCuration
MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1	oboInOwl:hasDbXref	NCIT:C84606	CADASIL Syndrome	semapv:ManualMappingCuration
MONDO:0000918	endometritis	oboInOwl:hasDbXref	NCIT:C26764	Endometritis	semapv:ManualMappingCuration
MONDO:0000919	ampulla of vater cancer	oboInOwl:hasDbXref	NCIT:C3536	Malignant Ampulla of Vater Neoplasm	semapv:ManualMappingCuration
MONDO:0000920	duodenum cancer	oboInOwl:hasDbXref	NCIT:C9328	Malignant Duodenal Neoplasm	semapv:ManualMappingCuration
MONDO:0000921	ampulla of vater neoplasm	oboInOwl:hasDbXref	NCIT:C4443	Ampulla of Vater Neoplasm	semapv:ManualMappingCuration
MONDO:0000922	pelvic inflammatory disease	oboInOwl:hasDbXref	NCIT:C3889	Pelvic Inflammatory Disease	semapv:ManualMappingCuration
MONDO:0000923	interstitial emphysema	oboInOwl:hasDbXref	NCIT:C34571	Pulmonary Interstitial Emphysema	semapv:ManualMappingCuration
MONDO:0000928	eyelid melanoma	oboInOwl:hasDbXref	NCIT:C4358	Eyelid Melanoma	semapv:ManualMappingCuration
MONDO:0000929	balloon cell malignant melanoma	oboInOwl:hasDbXref	NCIT:C4227	Balloon Cell Melanoma	semapv:ManualMappingCuration
MONDO:0000930	nodular malignant melanoma	oboInOwl:hasDbXref	NCIT:C4225	Cutaneous Nodular Melanoma	semapv:ManualMappingCuration
MONDO:0000931	endometrial disorder	oboInOwl:hasDbXref	NCIT:C3504	Endometrial Disorder	semapv:ManualMappingCuration
MONDO:0000933	subglottis neoplasm	oboInOwl:hasDbXref	NCIT:C4426	Subglottis Neoplasm	semapv:ManualMappingCuration
MONDO:0000934	laryngeal leiomyoma	oboInOwl:hasDbXref	NCIT:C6027	Laryngeal Leiomyoma	semapv:ManualMappingCuration
MONDO:0000935	larynx squamous papilloma	oboInOwl:hasDbXref	NCIT:C7742	Laryngeal Squamous Papilloma	semapv:ManualMappingCuration
MONDO:0000938	gastric leiomyoma	oboInOwl:hasDbXref	NCIT:C3876	Gastric Leiomyoma	semapv:ManualMappingCuration
MONDO:0000939	intracranial abscess	oboInOwl:hasDbXref	NCIT:C34734	Intracranial Abscess	semapv:ManualMappingCuration
MONDO:0000942	corneal disorder	oboInOwl:hasDbXref	NCIT:C26731	Corneal Disorder	semapv:ManualMappingCuration
MONDO:0000948	xerophthalmia	oboInOwl:hasDbXref	NCIT:C34503	Xerophthalmia	semapv:ManualMappingCuration
MONDO:0000951	thymus lymphoma	oboInOwl:hasDbXref	NCIT:C6451	Thymic Lymphoma	semapv:ManualMappingCuration
MONDO:0000956	small intestine cancer	oboInOwl:hasDbXref	NCIT:C7523	Malignant Small Intestinal Neoplasm	semapv:ManualMappingCuration
