# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2020-01-01'
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/release/v2021-09-03/mappings/mondo_closematch_doid.sssom.tsv
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	subject_label	predicate_id	object_id	match_type
MONDO:0006774	habitual spontaneous abortion	skos:closeMatch	DOID:11946	HumanCurated
MONDO:0006773	gonadal tissue neoplasm	skos:closeMatch	DOID:194	HumanCurated
MONDO:0006789	hyperamylasemia	skos:closeMatch	DOID:14215	HumanCurated
MONDO:0006784	hemorrhagic disease of newborn	skos:closeMatch	DOID:11248	HumanCurated
MONDO:0006781	Helicobacter pylori infectious disease	skos:closeMatch	DOID:3686	HumanCurated
MONDO:0006780	heartwater disease	skos:closeMatch	DOID:14090	HumanCurated
MONDO:0006758	female genital tuberculosis	skos:closeMatch	DOID:13175	HumanCurated
MONDO:0006752	Erysipelothrix rhusiopathiae infectious disease	skos:closeMatch	DOID:2471	HumanCurated
MONDO:0006753	Escherichia coli meningitis	skos:closeMatch	DOID:11578	HumanCurated
MONDO:0006751	Erysipelothrix infectious disease	skos:closeMatch	DOID:2470	HumanCurated
MONDO:0006765	Fusobacterium infectious disease	skos:closeMatch	DOID:3758	HumanCurated
MONDO:0006761	fibromuscular dysplasia	skos:closeMatch	DOID:2389	HumanCurated
MONDO:0006791	hyperemesis gravidarum	skos:closeMatch	DOID:9357	HumanCurated
MONDO:0006705	Bacteroidaceae infectious disease	skos:closeMatch	DOID:4106	HumanCurated
MONDO:0006706	Bifidobacteriales infectious disease	skos:closeMatch	DOID:4200	HumanCurated
MONDO:0006704	CNS demyelinating autoimmune disease	skos:closeMatch	DOID:641	HumanCurated
MONDO:0006736	dysplasia of cervix	skos:closeMatch	DOID:8586	HumanCurated
MONDO:0006737	dystocia	skos:closeMatch	DOID:8494	HumanCurated
MONDO:0006732	drug-induced dyskinesia	skos:closeMatch	DOID:4478	HumanCurated
MONDO:0006731	drug-induced akathisia	skos:closeMatch	DOID:4263	HumanCurated
MONDO:0006749	mixed epithelioid and spindle cell melanoma	skos:closeMatch	DOID:2413	HumanCurated
MONDO:0006747	enterotoxemia	skos:closeMatch	DOID:3583	HumanCurated
MONDO:0006748	epilepsia partialis continua	skos:closeMatch	DOID:11349	HumanCurated
MONDO:0006743	endocrine tuberculosis	skos:closeMatch	DOID:14041	HumanCurated
MONDO:0006708	Desulfovibrionaceae infectious disease	skos:closeMatch	DOID:3636	HumanCurated
MONDO:0006720	cystic, mucinous, and serous neoplasm	skos:closeMatch	DOID:164	HumanCurated
MONDO:0006718	cutaneous syphilis	skos:closeMatch	DOID:5000	HumanCurated
MONDO:0006669	bacterial endocarditis	skos:closeMatch	DOID:762	HumanCurated
MONDO:0006666	atrophy of thyroid	skos:closeMatch	DOID:2853	HumanCurated
MONDO:0006661	ascorbic acid deficiency	skos:closeMatch	DOID:13577	HumanCurated
MONDO:0006636	Actinobacillus infectious disease	skos:closeMatch	DOID:4975	HumanCurated
MONDO:0006642	alcohol withdrawal delirium	skos:closeMatch	DOID:8639	HumanCurated
MONDO:0006671	Bacteroides infectious disease	skos:closeMatch	DOID:4641	HumanCurated
MONDO:0006685	brain hypoxia - ischemia	skos:closeMatch	DOID:4369	HumanCurated
MONDO:0006680	blue nevus	skos:closeMatch	DOID:2086	HumanCurated
MONDO:0006681	Borrelia infectious disease	skos:closeMatch	DOID:11730	HumanCurated
MONDO:0021122	obsolete small cell neuroendocrine carcinoma	skos:closeMatch	DOID:0050875	HumanCurated
MONDO:0023704	Martinez Monasterio Pinheiro syndrome	skos:closeMatch	DOID:9003731	HumanCurated
MONDO:0021045	fibroepithelial neoplasm	skos:closeMatch	DOID:153	HumanCurated
MONDO:0005244	peripheral neuropathy	skos:closeMatch	DOID:0060053	HumanCurated
MONDO:0019373	desmoplastic small round cell tumor	skos:closeMatch	DOID:6785	HumanCurated
MONDO:0007303	cervical rib disease	skos:closeMatch	DOID:3102	HumanCurated
MONDO:0007023	Yersinia infectious disease	skos:closeMatch	DOID:3300	HumanCurated
MONDO:0007024	Yersinia pseudotuberculosis infectious disease	skos:closeMatch	DOID:3299	HumanCurated
MONDO:0007007	Ureaplasma urethritis	skos:closeMatch	DOID:3100	HumanCurated
MONDO:0007005	ulcerative proctosigmoiditis	skos:closeMatch	DOID:8775	HumanCurated
MONDO:0007000	Treponema infectious disease	skos:closeMatch	DOID:2265	HumanCurated
MONDO:0007016	vitamin A deficiency	skos:closeMatch	DOID:10257	HumanCurated
MONDO:0007014	vibrio infectious disease	skos:closeMatch	DOID:1499	HumanCurated
MONDO:0005923	Pneumocystis infectious disease	skos:closeMatch	DOID:11340	HumanCurated
MONDO:0005925	pneumonic pasteurellosis	skos:closeMatch	DOID:3730	HumanCurated
MONDO:0005936	recurrent pneumonia	skos:closeMatch	DOID:412	HumanCurated
MONDO:0005932	pseudorabies	skos:closeMatch	DOID:3902	HumanCurated
MONDO:0005927	polyomavirus infectious disease	skos:closeMatch	DOID:647	HumanCurated
MONDO:0005914	Picornaviridae infectious disease	skos:closeMatch	DOID:3668	HumanCurated
MONDO:0005909	pestivirus infectious disease	skos:closeMatch	DOID:4274	HumanCurated
MONDO:0005908	peste des petits ruminants infectious disease	skos:closeMatch	DOID:3532	HumanCurated
MONDO:0005906	peritonsillar abscess	skos:closeMatch	DOID:12765	HumanCurated
MONDO:0005973	Strongylida infectious disease	skos:closeMatch	DOID:1845	HumanCurated
MONDO:0005970	staphylococcal pneumonia	skos:closeMatch	DOID:12608	HumanCurated
MONDO:0005972	streptococcal pneumonia	skos:closeMatch	DOID:10532	HumanCurated
MONDO:0005944	Rhabdoviridae infectious disease	skos:closeMatch	DOID:1982	HumanCurated
MONDO:0005947	rickettsial pneumonia	skos:closeMatch	DOID:13275	HumanCurated
MONDO:0005940	respirovirus infectious disease	skos:closeMatch	DOID:3729	HumanCurated
MONDO:0005943	Rhabditida infectious disease	skos:closeMatch	DOID:2906	HumanCurated
MONDO:0005939	Reoviridae infectious disease	skos:closeMatch	DOID:1334	HumanCurated
MONDO:0005950	Salmonella gastroenteritis	skos:closeMatch	DOID:11092	HumanCurated
MONDO:0005949	roseolovirus infectious disease	skos:closeMatch	DOID:5120	HumanCurated
MONDO:0005985	Togaviridae infectious disease	skos:closeMatch	DOID:4865	HumanCurated
MONDO:0005986	torovirus infectious disease	skos:closeMatch	DOID:4088	HumanCurated
MONDO:0005982	tinea infection	skos:closeMatch	DOID:12404	HumanCurated
MONDO:0005993	Trichomonas vaginitis urogenital infection	skos:closeMatch	DOID:11943	HumanCurated
MONDO:0005801	human T-lymphotropic virus 1 infectious disease	skos:closeMatch	DOID:323	HumanCurated
MONDO:0005812	influenza	skos:closeMatch	DOID:4493	HumanCurated
MONDO:0005811	infectious myxomatosis	skos:closeMatch	DOID:3297	HumanCurated
MONDO:0005809	infectious ectromelia	skos:closeMatch	DOID:3296	HumanCurated
MONDO:0015288	herpes simplex virus keratitis	skos:closeMatch	DOID:9195	HumanCurated
MONDO:0005857	morbillivirus infectious disease	skos:closeMatch	DOID:3533	HumanCurated
MONDO:0005856	Mononegavirales infectious disease	skos:closeMatch	DOID:1983	HumanCurated
MONDO:0005830	lumpy skin disease	skos:closeMatch	DOID:3293	HumanCurated
MONDO:0005883	ophthalmic herpes zoster	skos:closeMatch	DOID:8535	HumanCurated
MONDO:0005896	Paramyxoviridae infectious disease	skos:closeMatch	DOID:3056	HumanCurated
MONDO:0005892	otitis media with effusion	skos:closeMatch	DOID:11179	HumanCurated
MONDO:0005879	ocular toxoplasmosis	skos:closeMatch	DOID:13343	HumanCurated
MONDO:0005878	ocular onchocerciasis	skos:closeMatch	DOID:11680	HumanCurated
MONDO:0005876	Nidovirales infectious disease	skos:closeMatch	DOID:2949	HumanCurated
MONDO:0005871	Nematoda infectious disease	skos:closeMatch	DOID:3106	HumanCurated
MONDO:0005786	Hepadnaviridae infectious disease	skos:closeMatch	DOID:5497	HumanCurated
MONDO:0005785	henipavirus infectious disease	skos:closeMatch	DOID:4393	HumanCurated
MONDO:0005780	hantavirus infectious disease	skos:closeMatch	DOID:2880	HumanCurated
MONDO:0005798	HIV-associated nephropathy	skos:closeMatch	DOID:1311	HumanCurated
MONDO:0005797	HIV wasting syndrome	skos:closeMatch	DOID:1313	HumanCurated
MONDO:0005799	hookworm infectious disease	skos:closeMatch	DOID:2791	HumanCurated
MONDO:0005794	Herpesviridae infectious disease	skos:closeMatch	DOID:2939	HumanCurated
MONDO:0005796	HIV enteropathy	skos:closeMatch	DOID:13251	HumanCurated
MONDO:0005792	herpes simplex virus gingivostomatitis	skos:closeMatch	DOID:9059	HumanCurated
MONDO:0005723	Cryptococcal meningitis	skos:closeMatch	DOID:12052	HumanCurated
MONDO:0005718	Coronaviridae infectious disease	skos:closeMatch	DOID:2948	HumanCurated
MONDO:0005719	Coronavinae infectious disease	skos:closeMatch	DOID:2946	HumanCurated
MONDO:0005734	dourine	skos:closeMatch	DOID:13763	HumanCurated
MONDO:0005730	Dictyocaulus infectious disease	skos:closeMatch	DOID:4754	HumanCurated
MONDO:0005704	Ciliophora infectious disease	skos:closeMatch	DOID:2788	HumanCurated
MONDO:0005716	contagious pleuropneumonia	skos:closeMatch	DOID:5460	HumanCurated
MONDO:0005765	foot and mouth disease	skos:closeMatch	DOID:11261	HumanCurated
MONDO:0005766	fungal lung infectious disease	skos:closeMatch	DOID:11341	HumanCurated
MONDO:0005763	Flaviviridae infectious disease	skos:closeMatch	DOID:1886	HumanCurated
MONDO:0005762	Filoviridae infectious disease	skos:closeMatch	DOID:4326	HumanCurated
MONDO:0005747	enterovirus infectious disease	skos:closeMatch	DOID:4808	HumanCurated
MONDO:0005748	enzootic pneumonia of calves	skos:closeMatch	DOID:13274	HumanCurated
MONDO:0005745	Enoplea infectious disease	skos:closeMatch	DOID:1253	HumanCurated
MONDO:0005740	Echovirus infectious disease	skos:closeMatch	DOID:10911	HumanCurated
MONDO:0005755	equine infectious anemia	skos:closeMatch	DOID:5002	HumanCurated
MONDO:0005750	ephemeral fever	skos:closeMatch	DOID:5215	HumanCurated
MONDO:0005687	Caliciviridae infectious disease	skos:closeMatch	DOID:4091	HumanCurated
MONDO:0003036	mucoepidermoid carcinoma	skos:closeMatch	DOID:163	HumanCurated
MONDO:0005699	cervicofacial actinomycosis	skos:closeMatch	DOID:12633	HumanCurated
MONDO:0005695	central nervous system AIDS arteritis	skos:closeMatch	DOID:524	HumanCurated
MONDO:0005697	cerebral toxoplasmosis	skos:closeMatch	DOID:10551	HumanCurated
MONDO:0005691	cardiovirus infectious disease	skos:closeMatch	DOID:3667	HumanCurated
MONDO:0005660	Avulavirus infectious disease	skos:closeMatch	DOID:2930	HumanCurated
MONDO:0005679	bovine virus diarrhea-mucosal disease	skos:closeMatch	DOID:5115	HumanCurated
MONDO:0005678	bovine respiratory disease complex	skos:closeMatch	DOID:3732	HumanCurated
MONDO:0005675	border disease	skos:closeMatch	DOID:4804	HumanCurated
MONDO:0005671	Blastocystis infectious disease	skos:closeMatch	DOID:11897	HumanCurated
MONDO:0005643	Alphavirus infectious disease	skos:closeMatch	DOID:5029	HumanCurated
MONDO:0005658	Astroviridae infectious disease	skos:closeMatch	DOID:4412	HumanCurated
MONDO:0005656	Ascaridida infectious disease	skos:closeMatch	DOID:457	HumanCurated
MONDO:0005651	arenavirus hemorrhagic fever	skos:closeMatch	DOID:9535	HumanCurated
MONDO:0005652	Arterivirus infectious disease	skos:closeMatch	DOID:3718	HumanCurated
MONDO:0005639	AIDS related complex	skos:closeMatch	DOID:1308	HumanCurated
MONDO:0005629	Acanthamoeba keratitis	skos:closeMatch	DOID:11896	HumanCurated
MONDO:0017361	congenital rubella syndrome	skos:closeMatch	DOID:9228	HumanCurated
MONDO:0007908	multiple symmetric lipomatosis	skos:closeMatch	DOID:3137	HumanCurated

