#curie_map:
#  '@vocab': http://w3id.org/sssom/
#  biolinkml: https://w3id.org/biolink/biolinkml/
#  dc: http://purl.org/dc/terms/
#  dcterms: http://purl.org/dc/terms/
#  id: '@id'
#  owl: http://www.w3.org/2002/07/owl#
#  rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#  rdfs: http://www.w3.org/2000/01/rdf-schema#
#  sssom: http://w3id.org/sssom/
#  type: '@type'
subject_id	predicate_id	object_id
http://www.orpha.net/ORDO/Orphanet_129	oboInOwl:hasDbXref	ICD-10:L66.0
http://www.orpha.net/ORDO/Orphanet_2565	oboInOwl:hasDbXref	UMLS:C2931060
http://www.orpha.net/ORDO/Orphanet_2565	oboInOwl:hasDbXref	MeSH:C535914
http://www.orpha.net/ORDO/Orphanet_2565	oboInOwl:hasDbXref	ICD-10:Q87.5
http://www.orpha.net/ORDO/Orphanet_2565	oboInOwl:hasDbXref	ICD-10:Q87.5
http://www.orpha.net/ORDO/Orphanet_2565	oboInOwl:hasDbXref	OMIM:301940
http://www.orpha.net/ORDO/Orphanet_2566	oboInOwl:hasDbXref	ICD-10:B27.0
http://www.orpha.net/ORDO/Orphanet_2566	oboInOwl:hasDbXref	OMIM:226990
http://www.orpha.net/ORDO/Orphanet_1231	oboInOwl:hasDbXref	MeSH:C537908
http://www.orpha.net/ORDO/Orphanet_1231	oboInOwl:hasDbXref	ICD-10:Q87.0
http://www.orpha.net/ORDO/Orphanet_1231	oboInOwl:hasDbXref	ICD-10:Q87.0
http://www.orpha.net/ORDO/Orphanet_1231	oboInOwl:hasDbXref	UMLS:C1319466
http://www.orpha.net/ORDO/Orphanet_1231	oboInOwl:hasDbXref	OMIM:209885
http://www.orpha.net/ORDO/Orphanet_2561	oboInOwl:hasDbXref	ICD-10:K00.2
http://www.orpha.net/ORDO/Orphanet_2561	oboInOwl:hasDbXref	ICD-10:K00.2
http://www.orpha.net/ORDO/Orphanet_2561	oboInOwl:hasDbXref	UMLS:C1860167
http://www.orpha.net/ORDO/Orphanet_2561	oboInOwl:hasDbXref	OMIM:200970
http://www.orpha.net/ORDO/Orphanet_2561	oboInOwl:hasDbXref	MeSH:C538170
http://www.orpha.net/ORDO/Orphanet_1237	oboInOwl:hasDbXref	OMIM:209970
http://www.orpha.net/ORDO/Orphanet_1237	oboInOwl:hasDbXref	UMLS:C1859526
http://www.orpha.net/ORDO/Orphanet_1237	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_1237	oboInOwl:hasDbXref	MeSH:C537668
http://www.orpha.net/ORDO/Orphanet_1237	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_403591	oboInOwl:hasDbXref	SwissProt:P22674
http://www.orpha.net/ORDO/Orphanet_403591	oboInOwl:hasDbXref	Genatlas:CCNO
http://www.orpha.net/ORDO/Orphanet_403591	oboInOwl:hasDbXref	Ensembl:ENSG00000152669
http://www.orpha.net/ORDO/Orphanet_403591	oboInOwl:hasDbXref	HGNC:18576
http://www.orpha.net/ORDO/Orphanet_403591	oboInOwl:hasDbXref	OMIM:607752
http://www.orpha.net/ORDO/Orphanet_403591	oboInOwl:hasDbXref	Reactome:P22674
http://www.orpha.net/ORDO/Orphanet_2563	oboInOwl:hasDbXref	OMIM:157980
http://www.orpha.net/ORDO/Orphanet_2563	oboInOwl:hasDbXref	UMLS:C1834759
http://www.orpha.net/ORDO/Orphanet_2563	oboInOwl:hasDbXref	ICD-10:Q87.3
http://www.orpha.net/ORDO/Orphanet_2563	oboInOwl:hasDbXref	ICD-10:Q87.3
http://www.orpha.net/ORDO/Orphanet_122	oboInOwl:hasDbXref	MeSH:D058249
http://www.orpha.net/ORDO/Orphanet_122	oboInOwl:hasDbXref	MedDRA:10067736
http://www.orpha.net/ORDO/Orphanet_122	oboInOwl:hasDbXref	UMLS:C0346010
http://www.orpha.net/ORDO/Orphanet_122	oboInOwl:hasDbXref	OMIM:135150
http://www.orpha.net/ORDO/Orphanet_1234	oboInOwl:hasDbXref	ICD-10:Q87.2
http://www.orpha.net/ORDO/Orphanet_1234	oboInOwl:hasDbXref	ICD-10:Q87.2
http://www.orpha.net/ORDO/Orphanet_1234	oboInOwl:hasDbXref	OMIM:263650
http://www.orpha.net/ORDO/Orphanet_1234	oboInOwl:hasDbXref	UMLS:C1849718
http://www.orpha.net/ORDO/Orphanet_2564	oboInOwl:hasDbXref	OMIM:187510
http://www.orpha.net/ORDO/Orphanet_2564	oboInOwl:hasDbXref	ICD-10:Q73.8
http://www.orpha.net/ORDO/Orphanet_2564	oboInOwl:hasDbXref	ICD-10:Q73.8
http://www.orpha.net/ORDO/Orphanet_2564	oboInOwl:hasDbXref	UMLS:C1861233
http://www.orpha.net/ORDO/Orphanet_438216	oboInOwl:hasDbXref	OMIM:616158
http://www.orpha.net/ORDO/Orphanet_438216	oboInOwl:hasDbXref	ICD-10:G40.4
http://www.orpha.net/ORDO/Orphanet_438216	oboInOwl:hasDbXref	ICD-10:G40.4
http://www.orpha.net/ORDO/Orphanet_199310	oboInOwl:hasDbXref	ICD-10:Q99.0
http://www.orpha.net/ORDO/Orphanet_199310	oboInOwl:hasDbXref	ICD-10:Q99.0
http://www.orpha.net/ORDO/Orphanet_438213	oboInOwl:hasDbXref	OMIM:616158
http://www.orpha.net/ORDO/Orphanet_438213	oboInOwl:hasDbXref	ICD-10:G40.4
http://www.orpha.net/ORDO/Orphanet_438213	oboInOwl:hasDbXref	ICD-10:G40.4
http://www.orpha.net/ORDO/Orphanet_477814	oboInOwl:hasDbXref	OMIM:616632
http://www.orpha.net/ORDO/Orphanet_113	oboInOwl:hasDbXref	OMIM:301845
http://www.orpha.net/ORDO/Orphanet_113	oboInOwl:hasDbXref	ICD-10:L98.8
http://www.orpha.net/ORDO/Orphanet_113	oboInOwl:hasDbXref	MeSH:C537663
http://www.orpha.net/ORDO/Orphanet_113	oboInOwl:hasDbXref	UMLS:C0346104
http://www.orpha.net/ORDO/Orphanet_113	oboInOwl:hasDbXref	ICD-10:L98.8
http://www.orpha.net/ORDO/Orphanet_235504	oboInOwl:hasDbXref	Genatlas:ETV4
http://www.orpha.net/ORDO/Orphanet_235504	oboInOwl:hasDbXref	SwissProt:P43268
http://www.orpha.net/ORDO/Orphanet_235504	oboInOwl:hasDbXref	HGNC:3493
http://www.orpha.net/ORDO/Orphanet_235504	oboInOwl:hasDbXref	OMIM:600711
http://www.orpha.net/ORDO/Orphanet_235504	oboInOwl:hasDbXref	Reactome:P43268
http://www.orpha.net/ORDO/Orphanet_235504	oboInOwl:hasDbXref	Ensembl:ENSG00000175832
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	ICD-10:E26.8
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	OMIM:300971
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	OMIM:601678
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	MedDRA:10050839
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	ICD-10:E26.8
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	OMIM:601198
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	OMIM:613090
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	OMIM:602522
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	MeSH:D001477
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	UMLS:C0004775
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	OMIM:607364
http://www.orpha.net/ORDO/Orphanet_112	oboInOwl:hasDbXref	OMIM:241200
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:616788
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	ICD-10:Q37.5
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:613705
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:225060
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:600625
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:612858
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	ICD-10:Q37.4
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:600757
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:129400
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	ICD-10:Q37.3
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	ICD-10:Q37.2
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:618149
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:608864
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:602966
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:610361
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	MedDRA:10009260
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	ICD-10:Q37.1
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	ICD-10:Q37.9
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:119530
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:608874
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	UMLS:C0158646
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	ICD-10:Q37.0
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	ICD-10:Q37.8
http://www.orpha.net/ORDO/Orphanet_199306	oboInOwl:hasDbXref	OMIM:608371
http://www.orpha.net/ORDO/Orphanet_2570	oboInOwl:hasDbXref	OMIM:306990
http://www.orpha.net/ORDO/Orphanet_2570	oboInOwl:hasDbXref	UMLS:C1844016
http://www.orpha.net/ORDO/Orphanet_2570	oboInOwl:hasDbXref	ICD-10:Q04.2
http://www.orpha.net/ORDO/Orphanet_2570	oboInOwl:hasDbXref	ICD-10:Q04.2
http://www.orpha.net/ORDO/Orphanet_115	oboInOwl:hasDbXref	UMLS:C0220668
http://www.orpha.net/ORDO/Orphanet_115	oboInOwl:hasDbXref	MeSH:C536211
http://www.orpha.net/ORDO/Orphanet_115	oboInOwl:hasDbXref	ICD-10:Q68.8
http://www.orpha.net/ORDO/Orphanet_115	oboInOwl:hasDbXref	ICD-10:Q68.8
http://www.orpha.net/ORDO/Orphanet_115	oboInOwl:hasDbXref	OMIM:121050
http://www.orpha.net/ORDO/Orphanet_114	oboInOwl:hasDbXref	MeSH:C538271
http://www.orpha.net/ORDO/Orphanet_114	oboInOwl:hasDbXref	OMIM:109000
http://www.orpha.net/ORDO/Orphanet_114	oboInOwl:hasDbXref	ICD-10:Q87.5
http://www.orpha.net/ORDO/Orphanet_114	oboInOwl:hasDbXref	ICD-10:Q87.5
http://www.orpha.net/ORDO/Orphanet_114	oboInOwl:hasDbXref	UMLS:C1862381
http://www.orpha.net/ORDO/Orphanet_2571	oboInOwl:hasDbXref	ICD-10:D82.8
http://www.orpha.net/ORDO/Orphanet_2571	oboInOwl:hasDbXref	ICD-10:D82.8
http://www.orpha.net/ORDO/Orphanet_2571	oboInOwl:hasDbXref	UMLS:C1848144
http://www.orpha.net/ORDO/Orphanet_2571	oboInOwl:hasDbXref	OMIM:300076
http://www.orpha.net/ORDO/Orphanet_1240	oboInOwl:hasDbXref	ICD-10:Q78.5
http://www.orpha.net/ORDO/Orphanet_1240	oboInOwl:hasDbXref	ICD-10:Q78.5
http://www.orpha.net/ORDO/Orphanet_1240	oboInOwl:hasDbXref	MeSH:C537350
http://www.orpha.net/ORDO/Orphanet_1240	oboInOwl:hasDbXref	UMLS:C1855243
http://www.orpha.net/ORDO/Orphanet_1240	oboInOwl:hasDbXref	OMIM:250215
http://www.orpha.net/ORDO/Orphanet_117	oboInOwl:hasDbXref	MeSH:D001528
http://www.orpha.net/ORDO/Orphanet_117	oboInOwl:hasDbXref	OMIM:109650
http://www.orpha.net/ORDO/Orphanet_117	oboInOwl:hasDbXref	UMLS:C0004943
http://www.orpha.net/ORDO/Orphanet_117	oboInOwl:hasDbXref	ICD-10:M35.2
http://www.orpha.net/ORDO/Orphanet_117	oboInOwl:hasDbXref	MedDRA:10004213
http://www.orpha.net/ORDO/Orphanet_116	oboInOwl:hasDbXref	UMLS:C0004903
http://www.orpha.net/ORDO/Orphanet_116	oboInOwl:hasDbXref	ICD-10:Q87.3
http://www.orpha.net/ORDO/Orphanet_116	oboInOwl:hasDbXref	ICD-10:Q87.3
http://www.orpha.net/ORDO/Orphanet_116	oboInOwl:hasDbXref	OMIM:130650
http://www.orpha.net/ORDO/Orphanet_116	oboInOwl:hasDbXref	MedDRA:10050344
http://www.orpha.net/ORDO/Orphanet_116	oboInOwl:hasDbXref	MeSH:D001506
http://www.orpha.net/ORDO/Orphanet_477817	oboInOwl:hasDbXref	OMIM:616652
http://www.orpha.net/ORDO/Orphanet_119	oboInOwl:hasDbXref	OMIM:604286
http://www.orpha.net/ORDO/Orphanet_119	oboInOwl:hasDbXref	ICD-10:G71.0
http://www.orpha.net/ORDO/Orphanet_119	oboInOwl:hasDbXref	UMLS:C1858593
http://www.orpha.net/ORDO/Orphanet_119	oboInOwl:hasDbXref	UMLS:C2930900
http://www.orpha.net/ORDO/Orphanet_119	oboInOwl:hasDbXref	ICD-10:G71.0
http://www.orpha.net/ORDO/Orphanet_118	oboInOwl:hasDbXref	ICD-10:E77.1
http://www.orpha.net/ORDO/Orphanet_118	oboInOwl:hasDbXref	OMIM:248510
http://www.orpha.net/ORDO/Orphanet_118	oboInOwl:hasDbXref	MeSH:D044905
http://www.orpha.net/ORDO/Orphanet_118	oboInOwl:hasDbXref	UMLS:C2931893
http://www.orpha.net/ORDO/Orphanet_118	oboInOwl:hasDbXref	UMLS:C0342849
http://www.orpha.net/ORDO/Orphanet_118	oboInOwl:hasDbXref	ICD-10:E77.1
http://www.orpha.net/ORDO/Orphanet_2576	oboInOwl:hasDbXref	ICD-10:Q87.1
http://www.orpha.net/ORDO/Orphanet_2576	oboInOwl:hasDbXref	MeSH:C538604
http://www.orpha.net/ORDO/Orphanet_2576	oboInOwl:hasDbXref	ICD-10:Q87.1
http://www.orpha.net/ORDO/Orphanet_2576	oboInOwl:hasDbXref	OMIM:253250
http://www.orpha.net/ORDO/Orphanet_2576	oboInOwl:hasDbXref	MeSH:D050336
http://www.orpha.net/ORDO/Orphanet_2576	oboInOwl:hasDbXref	UMLS:C0524582
http://www.orpha.net/ORDO/Orphanet_2576	oboInOwl:hasDbXref	UMLS:C2931895
http://www.orpha.net/ORDO/Orphanet_1243	oboInOwl:hasDbXref	UMLS:C2745945
http://www.orpha.net/ORDO/Orphanet_1243	oboInOwl:hasDbXref	ICD-10:H35.5
http://www.orpha.net/ORDO/Orphanet_1243	oboInOwl:hasDbXref	UMLS:C0339510
http://www.orpha.net/ORDO/Orphanet_1243	oboInOwl:hasDbXref	ICD-10:H35.5
http://www.orpha.net/ORDO/Orphanet_1243	oboInOwl:hasDbXref	OMIM:153700
http://www.orpha.net/ORDO/Orphanet_2578	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_2578	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_2578	oboInOwl:hasDbXref	OMIM:601076
http://www.orpha.net/ORDO/Orphanet_2578	oboInOwl:hasDbXref	UMLS:C1832817
http://www.orpha.net/ORDO/Orphanet_2579	oboInOwl:hasDbXref	MeSH:C538193
http://www.orpha.net/ORDO/Orphanet_2579	oboInOwl:hasDbXref	ICD-10:G11.0
http://www.orpha.net/ORDO/Orphanet_2579	oboInOwl:hasDbXref	ICD-10:G11.0
http://www.orpha.net/ORDO/Orphanet_2579	oboInOwl:hasDbXref	UMLS:C0342281
http://www.orpha.net/ORDO/Orphanet_2579	oboInOwl:hasDbXref	OMIM:158500
http://www.orpha.net/ORDO/Orphanet_2579	oboInOwl:hasDbXref	UMLS:C2931765
http://www.orpha.net/ORDO/Orphanet_1241	oboInOwl:hasDbXref	ICD-10:Q67.4
http://www.orpha.net/ORDO/Orphanet_1241	oboInOwl:hasDbXref	ICD-10:Q67.4
http://www.orpha.net/ORDO/Orphanet_1241	oboInOwl:hasDbXref	OMIM:141350
http://www.orpha.net/ORDO/Orphanet_1241	oboInOwl:hasDbXref	UMLS:C1841640
http://www.orpha.net/ORDO/Orphanet_1248	oboInOwl:hasDbXref	UMLS:C0220692
http://www.orpha.net/ORDO/Orphanet_1248	oboInOwl:hasDbXref	ICD-10:Q75.8
http://www.orpha.net/ORDO/Orphanet_1248	oboInOwl:hasDbXref	ICD-10:Q75.8
http://www.orpha.net/ORDO/Orphanet_1248	oboInOwl:hasDbXref	OMIM:155050
http://www.orpha.net/ORDO/Orphanet_1248	oboInOwl:hasDbXref	UMLS:C3888567
http://www.orpha.net/ORDO/Orphanet_2572	oboInOwl:hasDbXref	ICD-10:G11.8
http://www.orpha.net/ORDO/Orphanet_2572	oboInOwl:hasDbXref	ICD-10:G11.8
http://www.orpha.net/ORDO/Orphanet_2572	oboInOwl:hasDbXref	UMLS:C1849085
http://www.orpha.net/ORDO/Orphanet_2572	oboInOwl:hasDbXref	OMIM:271320
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	MedDRA:10039603
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	ICD-10:B65.3
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	ICD-10:B65.2
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	UMLS:C0036323
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	ICD-10:B65.9
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	ICD-10:B65.1
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	OMIM:181460
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	MeSH:D012552
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	ICD-10:B65.8
http://www.orpha.net/ORDO/Orphanet_1247	oboInOwl:hasDbXref	ICD-10:B65.0
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	OMIM:608796
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	UMLS:C2931384
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	OMIM:614042
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	ICD-10:I67.5
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	UMLS:C0026654
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	MeSH:D009072
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	MeSH:C536991
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	MedDRA:10028047
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	OMIM:252350
http://www.orpha.net/ORDO/Orphanet_2573	oboInOwl:hasDbXref	OMIM:607151
http://www.orpha.net/ORDO/Orphanet_2574	oboInOwl:hasDbXref	ICD-10:G40.4
http://www.orpha.net/ORDO/Orphanet_2574	oboInOwl:hasDbXref	ICD-10:G40.4
http://www.orpha.net/ORDO/Orphanet_2574	oboInOwl:hasDbXref	OMIM:203600
http://www.orpha.net/ORDO/Orphanet_2574	oboInOwl:hasDbXref	UMLS:C0265328
http://www.orpha.net/ORDO/Orphanet_111	oboInOwl:hasDbXref	OMIM:302060
http://www.orpha.net/ORDO/Orphanet_111	oboInOwl:hasDbXref	ICD-10:E71.1
http://www.orpha.net/ORDO/Orphanet_111	oboInOwl:hasDbXref	ICD-10:E71.1
http://www.orpha.net/ORDO/Orphanet_111	oboInOwl:hasDbXref	UMLS:C0574083
http://www.orpha.net/ORDO/Orphanet_111	oboInOwl:hasDbXref	MeSH:D056889
http://www.orpha.net/ORDO/Orphanet_1246	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_1246	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_1246	oboInOwl:hasDbXref	UMLS:C1862099
http://www.orpha.net/ORDO/Orphanet_1246	oboInOwl:hasDbXref	OMIM:113400
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:615982
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:615993
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	ICD-10:Q87.8
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:615989
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:615981
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:615992
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	UMLS:C0752166
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:615988
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:615991
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:600151
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	MedDRA:10056715
http://www.orpha.net/ORDO/Orphanet_110	oboInOwl:hasDbXref	OMIM:617406
